"","price"
"6104",475234.884
"6105",347656.681
"6106",595459.599
"6107",295908.07
"6108",312372.318
"6109",836417.995
"6110",426149.861
"6111",811351.249
"6112",325826.705
"6113",415216.983
"6114",382168.046
"6115",288103.813
"6116",1191920.945
"6117",346263.195
"6118",1049590.353
"6119",295492.605
"6120",585290.214
"6121",406644.305
"6122",410422.328
"6123",430548.41
"6124",924398.998
"6125",436472.307
"6126",662941.177
"6127",655620.854
"6128",299346.902
"6129",514132.515
"6130",337780.112
"6131",319618.418
"6132",494172.311
"6133",351486.843
"6134",504813.71
"6135",350968.777
"6136",587631.024
"6137",327340.47
"6138",570276.905
"6139",359302.632
"6140",795345.63
"6141",285939.146
"6142",307898.942
"6143",781311.443
"6144",654682.887
"6145",200693.735
"6146",227600.837
"6147",453260.344
"6148",611184.125
"6149",731322.768
"6150",329944.626
"6151",479993.547
"6152",1457853.346
"6153",441198.006
"6154",313029.216
"6155",764744.503
"6156",256964.49
"6157",344903.116
"6158",383190.725
"6159",657445.591
"6160",477316.958
"6161",465827.753
"6162",553867.176
"6163",440992.331
"6164",336034.367
"6165",654804.248
"6166",525028.862
"6167",825819.337
"6168",1098343.569
"6169",315891.541
"6170",420869.241
"6171",481524.436
"6172",281968.61
"6173",509521.669
"6174",875629.83
"6175",380066.486
"6176",569472.091
"6177",387533.077
"6178",221726.368
"6179",727457.643
"6180",459490.477
"6181",305420.654
"6182",318114.827
"6183",327118.951
"6184",851148.694
"6185",813565.406
"6186",303563.566
"6187",639526.389
"6188",790572.456
"6189",1105098.824
"6190",463550.729
"6191",355857.047
"6192",499196.724
"6193",734104.398
"6194",580473.254
"6195",594568.577
"6196",885668.476
"6197",510553.401
"6198",850475.146
"6199",290063.944
"6200",276401.874
"6201",525309.966
"6202",874467.496
"6203",2189242.637
"6204",691433.163
"6205",468347.863
"6206",540045.739
"6207",453445.734
"6208",983186.221
"6209",656973.74
"6210",347907.709
"6211",446324.742
"6212",173267.629
"6213",530988.853
"6214",585541.754
"6215",805654.537
"6216",846462.573
"6217",382751.833
"6218",298279
"6219",416859.52
"6220",400894.723
"6221",691080.661
"6222",531195.432
"6223",786247.102
"6224",508997.082
"6225",513002.747
"6226",613894.05
"6227",265418.573
"6228",613852.346
"6229",445887.395
"6230",705616.147
"6231",720389.505
"6232",229572.317
"6233",183721.141
"6234",332150.495
"6235",841873.595
"6236",521959.437
"6237",333361.66
"6238",313655.003
"6239",645242.851
"6240",642780.368
"6241",1074948.862
"6242",500945.422
"6243",1365350.919
"6244",899353.606
"6245",481068.655
"6246",310060.297
"6247",566031.917
"6248",729995.249
"6249",285070.815
"6250",992245.854
"6251",329356.053
"6252",334284.508
"6253",634930.939
"6254",477234.055
"6255",293122.077
"6256",616088.39
"6257",195964.359
"6258",464247.849
"6259",692603.356
"6260",256150.252
"6261",682408.524
"6262",702019.408
"6263",504673.532
"6264",379502.472
"6265",226894.727
"6266",506458.014
"6267",1447773.008
"6268",1216730.626
"6269",218163.449
"6270",426001.66
"6271",777964.586
"6272",268572.271
"6273",372160.543
"6274",179842.062
"6275",233877.8
"6276",555591.147
"6277",421921.411
"6278",385130.72
"6279",212324.394
"6280",281025.615
"6281",838802.132
"6282",443330.218
"6283",491674.621
"6284",260266.623
"6285",422258.553
"6286",400220.006
"6287",565480.095
"6288",545018.355
"6289",582138.743
"6290",259840.77
"6291",532373.913
"6292",443234.766
"6293",578970.174
"6294",763686.189
"6295",727105.671
"6296",592710.014
"6297",248217.489
"6298",1205495.845
"6299",279837.416
"6300",425910.541
"6301",664050.036
"6302",336761.865
"6303",1342798.988
"6304",481495.415
"6305",519269.738
"6306",703014.741
"6307",415349.391
"6308",277119.021
"6309",339122.696
"6310",597206.926
"6311",812002.613
"6312",696158.896
"6313",667294.844
"6314",429423.585
"6315",219433.265
"6316",646375.647
"6317",182452.856
"6318",290108.148
"6319",558180.865
"6320",674059.867
"6321",343120.097
"6322",368803.726
"6323",195964.359
"6324",615772.865
"6325",308223.819
"6326",573163.629
"6327",617436.238
"6328",669863.221
"6329",698679.848
"6330",524703.842
"6331",431518.274
"6332",793569.679
"6333",308425.328
"6334",729828.027
"6335",600699.817
"6336",932608.22
"6337",509191.288
"6338",781893.722
"6339",270285.194
"6340",465984.79
"6341",581377.139
"6342",289301.781
"6343",384808.91
"6344",389501.869
"6345",495834.735
"6346",384852.663
"6347",293858.668
"6348",457108.225
"6349",490744.055
"6350",490311.75
"6351",596400.671
"6352",438969.157
"6353",365979.317
"6354",670160.02
"6355",432209.943
"6356",333545.784
"6357",470357.453
"6358",526404.618
"6359",315294.929
"6360",446636.657
"6361",701745.808
"6362",484301.104
"6363",387684.426
"6364",259477.085
"6365",384475.337
"6366",338381.821
"6367",286561.647
"6368",326345.922
"6369",537576.016
"6370",364465.758
"6371",596942.969
"6372",1035621.381
"6373",555486.717
"6374",485595.2
"6375",466612.942
"6376",284141.955
"6377",287856.648
"6378",433052.998
"6379",562494.065
"6380",574559.971
"6381",801932.792
"6382",364102.724
"6383",311727.181
"6384",434359.226
"6385",345228.277
"6386",769175.927
"6387",891783.721
"6388",329685.53
"6389",340834.258
"6390",324442.135
"6391",346262.655
"6392",698650.944
"6393",236365.439
"6394",541774.436
"6395",563232.614
"6396",678203.715
"6397",470887.201
"6398",790339.733
"6399",382231.737
"6400",344120.946
"6401",883951.422
"6402",743321.296
"6403",279879.843
"6404",889661.918
"6405",536426.094
"6406",883280.743
"6407",421307.493
"6408",706106.435
"6409",567041.809
"6410",504123.319
"6411",287308.96
"6412",676907.856
"6413",1060520.646
"6414",308158.29
"6415",399506.691
"6416",272166.08
"6417",835231.784
"6418",1603990.986
"6419",401946.25
"6420",539899.923
"6421",1037505.911
"6422",387796.859
"6423",862306.272
"6424",255782.702
"6425",766780.109
"6426",532013.561
"6427",332727.706
"6428",393943.128
"6429",311203.802
"6430",606670.43
"6431",1084369.641
"6432",357730.468
"6433",558528.54
"6434",526523.042
"6435",349566.565
"6436",524734.81
"6437",230806.654
"6438",806842.76
"6439",559995.429
"6440",663998.334
"6441",413360.921
"6442",286175.375
"6443",947227.25
"6444",384925.892
"6445",297156.819
"6446",491631.243
"6447",732483.072
"6448",256495.022
"6449",1837605.151
"6450",445855.819
"6451",300896.805
"6452",354634.914
"6453",1236888.226
"6454",443536.37
"6455",518825.876
"6456",381761.285
"6457",497755.718
"6458",419040.358
"6459",202140.53
"6460",259180.456
"6461",363037.967
"6462",509817.074
"6463",783174.644
"6464",206640.663
"6465",903151.774
"6466",259247.513
"6467",361940.685
"6468",653823.092
"6469",576533.215
"6470",704537.954
"6471",727502.122
"6472",909626.531
"6473",366712.208
"6474",509878.686
"6475",500336.802
"6476",231416.534
"6477",1387191.926
"6478",224787.717
"6479",460275.428
"6480",476047.583
"6481",216284.083
"6482",423634.143
"6483",602566.443
"6484",310217.708
"6485",422526.446
"6486",318962.472
"6487",1067421.529
"6488",330886.465
"6489",329619.57
"6490",653462.91
"6491",605113.977
"6492",537795.928
"6493",521772.283
"6494",647337.243
"6495",660789.448
"6496",1251297.137
"6497",1947023.917
"6498",743836.308
"6499",233739.121
"6500",730259.023
"6501",215166.504
"6502",498100.783
"6503",848181.304
"6504",214602.302
"6505",578626.422
"6506",359745.36
"6507",946489.66
"6508",331695.093
"6509",442063.311
"6510",192354.379
"6511",363840.656
"6512",225964.887
"6513",582588.254
"6514",244807.509
"6515",365447.241
"6516",605021.679
"6517",495655.926
"6518",472498.508
"6519",278232.679
"6520",624807.421
"6521",181551.888
"6522",266421.849
"6523",1096708.911
"6524",327907.026
"6525",400346.417
"6526",187338.741
"6527",255370.988
"6528",571008.292
"6529",725616.121
"6530",220830.201
"6531",1130539.205
"6532",359396.368
"6533",735662.876
"6534",294468.757
"6535",1471675.527
"6536",1278475.857
"6537",431459.514
"6538",316086.215
"6539",514242.109
"6540",606771.815
"6541",355882.524
"6542",914254.698
"6543",559060.988
"6544",362970.317
"6545",383037.449
"6546",1333350.547
"6547",865788.76
"6548",272802.159
"6549",351437.291
"6550",389271.734
"6551",766910.438
"6552",354083.497
"6553",711152.859
"6554",1189741.327
"6555",612516.697
"6556",412093.931
"6557",517043.424
"6558",455537.461
"6559",742579.588
"6560",1072571.138
"6561",448855.349
"6562",587931.172
"6563",307415.103
"6564",200301.054
"6565",720015.625
"6566",826248.405
"6567",699914.957
"6568",176752.525
"6569",365147.186
"6570",449093.058
"6571",418923.435
"6572",274293.408
"6573",443829.397
"6574",432030.501
"6575",365935.034
"6576",268591.044
"6577",480546.811
"6578",782417.373
"6579",461723.426
"6580",220079.123
"6581",452571.203
"6582",560050.37
"6583",472376.242
"6584",925754.712
"6585",827108.457
"6586",262831.598
"6587",1132906.166
"6588",565753.678
"6589",2631261.725
"6590",296127.891
"6591",513586.815
"6592",523912.883
"6593",837939.842
"6594",240175.808
"6595",308454.076
"6596",528086.424
"6597",515987.245
"6598",693432.148
"6599",601645.731
"6600",922641.007
"6601",213186.85
"6602",221819.881
"6603",356568.004
"6604",430720.737
"6605",673009.613
"6606",365287.442
"6607",672236.619
"6608",421485.041
"6609",481352.479
"6610",535679.548
"6611",297083.43
"6612",285155.733
"6613",769366.059
"6614",373353.294
"6615",705526.063
"6616",234681.378
"6617",436545.9
"6618",634140.57
"6619",1145016.959
"6620",280268.343
"6621",460502.684
"6622",532364.506
"6623",315196.798
"6624",531946.979
"6625",370867.096
"6626",279923.911
"6627",231266.206
"6628",1178337.557
"6629",358355.494
"6630",343751.308
"6631",355913.846
"6632",854989.973
"6633",1564581.149
"6634",319479.346
"6635",411515.937
"6636",434262.5
"6637",840592.994
"6638",433185.758
"6639",614512.16
"6640",523975.611
"6641",727457.643
"6642",355571.116
"6643",186585.384
"6644",407275.389
"6645",351318.888
"6646",604915.257
"6647",806539.738
"6648",500760.772
"6649",575859.498
"6650",763753.905
"6651",507875.015
"6652",1243778.924
"6653",377102.108
"6654",1385979.347
"6655",265766.083
"6656",233732.457
"6657",463302.021
"6658",434563.771
"6659",405848.668
"6660",723303.803
"6661",334212.522
"6662",230297.579
"6663",215399.302
"6664",571001.721
"6665",235268.245
"6666",246464.534
"6667",571287.86
"6668",331546.064
"6669",743323.465
"6670",430514.709
"6671",727783.615
"6672",693355.44
"6673",506361.133
"6674",279897.509
"6675",295651.482
"6676",419371.981
"6677",570494.222
"6678",340600.613
"6679",261495.346
"6680",327663.243
"6681",789201.097
"6682",328527.35
"6683",565942.309
"6684",380539.085
"6685",192447.802
"6686",652644.732
"6687",365188.721
"6688",403083.36
"6689",261804.77
"6690",260474.802
"6691",873505.426
"6692",350311.358
"6693",429759.604
"6694",205979.695
"6695",472917.022
"6696",449141.382
"6697",382126.923
"6698",1061113.699
"6699",320772.973
"6700",444931.76
"6701",2005735.914
"6702",496742.477
"6703",573660.455
"6704",412349.36
"6705",701162.824
"6706",475579.264
"6707",470284.865
"6708",217943.84
"6709",668725.791
"6710",438204.273
"6711",320644.035
"6712",2169935.556
"6713",788877.89
"6714",1017398.505
"6715",301819.326
"6716",177718.566
"6717",3665868.278
"6718",346153.293
"6719",767089.459
"6720",477814.707
"6721",398194.626
"6722",736088.856
"6723",840367.179
"6724",592468.442
"6725",272836.157
"6726",292078.4
"6727",542610.064
"6728",381526.755
"6729",278904.43
"6730",619680.335
"6731",908745.085
"6732",211703.304
"6733",2154200.963
"6734",457855.333
"6735",532122.642
"6736",295775.337
"6737",704537.954
"6738",269943.345
"6739",1570173.195
"6740",588243.815
"6741",459704.912
"6742",613644.413
"6743",413125.079
"6744",544629.141
"6745",770420.286
"6746",369860.094
"6747",640931.629
"6748",636640.825
"6749",798586.937
"6750",310762.745
"6751",511779.169
"6752",267395.853
"6753",197261.688
"6754",416254.581
"6755",1009153.524
"6756",220175.39
"6757",454823.064
"6758",273427.33
"6759",350759.203
"6760",769091.079
"6761",345068.851
"6762",480650.353
"6763",874662.941
"6764",471075.026
"6765",721293.735
"6766",269943.345
"6767",393743.42
"6768",520219.187
"6769",795321.513
"6770",790046.244
"6771",541538.831
"6772",615460.402
"6773",1022939.621
"6774",492213.139
"6775",266747.531
"6776",900151.912
"6777",482224.745
"6778",338729.862
"6779",495684.541
"6780",266682.345
"6781",334721.627
"6782",219262.772
"6783",1137660.775
"6784",414147.861
"6785",214372.456
"6786",291966.537
"6787",299538.016
"6788",291778.078
"6789",442627.689
"6790",332822.839
"6791",816779.867
"6792",442523.913
"6793",341849.416
"6794",425612.905
"6795",172512.339
"6796",395924.881
"6797",689762.336
"6798",574825.534
"6799",586412.677
"6800",539324.465
"6801",500239.195
"6802",958457.134
"6803",451687.777
"6804",349761.761
"6805",534554.065
"6806",990585.727
"6807",324607.883
"6808",319598.083
"6809",1013636.281
"6810",652874.581
"6811",792770.507
"6812",571835.596
"6813",406313.881
"6814",192824.499
"6815",235481.406
"6816",351506.322
"6817",751337.851
"6818",811150.184
"6819",408623.024
"6820",638711.747
"6821",258928.041
"6822",363052.476
"6823",645439.414
"6824",324189.609
"6825",205724.694
"6826",576194.189
"6827",477494.135
"6828",518990.775
"6829",1227477.483
"6830",530252.79
"6831",474943.508
"6832",699698.417
"6833",418929.459
"6834",363286.266
"6835",250860.321
"6836",533108.575
"6837",601717.865
"6838",254547.672
"6839",840783.095
"6840",405349.608
"6841",545001.762
"6842",237909.976
"6843",400921.024
"6844",491690.552
"6845",482019.62
"6846",474492.12
"6847",186388.249
"6848",321163.39
"6849",464953.404
"6850",896594.993
"6851",179842.062
"6852",327093.457
"6853",229555.282
"6854",1327555.294
"6855",467615.982
"6856",364111.248
"6857",378996.612
"6858",573753.797
"6859",516899.183
"6860",704537.954
"6861",705039.986
"6862",316861.137
"6863",791271.503
"6864",194994.735
"6865",594742.837
"6866",261102.802
"6867",1126703.667
"6868",344836.74
"6869",426459.763
"6870",431692.901
"6871",743199.061
"6872",516907.924
"6873",349917.092
"6874",269136.214
"6875",413386.405
"6876",628013.257
"6877",338701.089
"6878",537135.72
"6879",856635.357
"6880",670876.777
"6881",518763.135
"6882",253913.321
"6883",560498.299
"6884",421175.167
"6885",502707.139
"6886",2071563.489
"6887",388392.753
"6888",1805236.25
"6889",362202.506
"6890",557690.28
"6891",301684.673
"6892",570317.554
"6893",1314116.772
"6894",736402.263
"6895",1113860.232
"6896",212174.919
"6897",466751.312
"6898",475148.154
"6899",379310.702
"6900",768307.159
"6901",781570.709
"6902",272625.761
"6903",813365.004
"6904",428163.251
"6905",203058.825
"6906",318526.809
"6907",327858.385
"6908",844201.069
"6909",343278.547
"6910",517472.162
"6911",540343.115
"6912",201354.231
"6913",1224504.524
"6914",591421.107
"6915",756728.83
"6916",410474.923
"6917",307668.677
"6918",206457.62
"6919",438532.681
"6920",347877.485
"6921",358839.823
"6922",445498.514
"6923",446767.417
"6924",488628.172
"6925",1220994.461
"6926",628254.108
"6927",352230.334
"6928",647163.966
"6929",441544.911
"6930",942319.167
"6931",653412.187
"6932",281461.994
"6933",971572.573
"6934",571287.86
"6935",857661.627
"6936",657336.731
"6937",358607.394
"6938",362926.458
"6939",350043.001
"6940",297990.031
"6941",816384.737
"6942",315182.042
"6943",296069.716
"6944",261623.577
"6945",259852.85
"6946",401477.587
"6947",266190.919
"6948",512553.103
"6949",559063.639
"6950",649358.933
"6951",352781.058
"6952",439211.398
"6953",368176.893
"6954",1174667.513
"6955",716866.099
"6956",570915.544
"6957",555861.916
"6958",688617.911
"6959",471457.449
"6960",294092.947
"6961",450534.847
"6962",841197.462
"6963",370884.336
"6964",427254.12
"6965",186585.384
"6966",644208.036
"6967",1413303.416
"6968",356169.12
"6969",456892.545
"6970",488335.938
"6971",261804.77
"6972",464017.012
"6973",327094.11
"6974",282407.463
"6975",364604.104
"6976",354383.668
"6977",344633.095
"6978",198858.399
"6979",631159.935
"6980",348973.596
"6981",322182.95
"6982",586777.353
"6983",916586.069
"6984",575094.742
"6985",907291.526
"6986",213186.85
"6987",322507.358
"6988",688650.39
"6989",263483.177
"6990",502270.598
"6991",532673.263
"6992",219805.331
"6993",797120.032
"6994",369502.945
"6995",257528.596
"6996",370273.322
"6997",293554.742
"6998",753418.614
"6999",454681.619
"7000",226774.13
"7001",298711.698
"7002",496620.058
"7003",216920.352
"7004",670592.213
"7005",597897.694
"7006",367199.383
"7007",425267.14
"7008",207736.078
"7009",316794.92
"7010",212655.617
"7011",452635.808
"7012",761124.221
"7013",561051.017
"7014",483730.226
"7015",600059.052
"7016",329138.324
"7017",503717.742
"7018",297551.98
"7019",184324.93
"7020",649825.271
"7021",406438.778
"7022",650713.926
"7023",870873.451
"7024",718597.979
"7025",400305.332
"7026",381985.823
"7027",1459865.18
"7028",298648.506
"7029",536668.746
"7030",244455.199
"7031",339999.593
"7032",741106.429
"7033",276878.462
"7034",374465.225
"7035",670483.312
"7036",402410.311
"7037",293932.549
"7038",295620.401
"7039",1365919.472
"7040",568717.015
"7041",494318.564
"7042",375615.511
"7043",429500.933
"7044",437930.679
"7045",450534.847
"7046",535876.613
"7047",994712.149
"7048",406465.889
"7049",471872.091
"7050",681657.671
"7051",272836.157
"7052",343935.874
"7053",686814.195
"7054",1542473.17
"7055",563641.416
"7056",642749.982
"7057",736290.288
"7058",227946.463
"7059",216089.733
"7060",454033.857
"7061",370876.89
"7062",643115.181
"7063",363188.819
"7064",843848.357
"7065",2035461.071
"7066",449124.467
"7067",549177.232
"7068",279837.416
"7069",541351.492
"7070",240141.972
"7071",906325.844
"7072",285199.667
"7073",464935.843
"7074",638799.707
"7075",605332.051
"7076",307857.969
"7077",324283.694
"7078",462537.103
"7079",475525.823
"7080",240651.157
"7081",387988.582
"7082",627216.738
"7083",340559.35
"7084",700423.279
"7085",854625.678
"7086",568643.862
"7087",264951.312
"7088",456603.043
"7089",1073001.028
"7090",686267.822
"7091",683773.476
"7092",624009.433
"7093",554460.088
"7094",670962.05
"7095",706106.435
"7096",533840.322
"7097",287154.462
"7098",590610.219
"7099",502424.382
"7100",743602.853
"7101",302857.58
"7102",632746.334
"7103",892491.611
"7104",338989.231
"7105",819693.042
"7106",1168711.747
"7107",2500200.657
"7108",430584.294
"7109",725361.975
"7110",694281.763
"7111",966040.84
"7112",303487.154
"7113",255094.303
"7114",613985.544
"7115",837700.492
"7116",336997.266
"7117",425623.979
"7118",420534.473
"7119",310363.927
"7120",681451.385
"7121",269263.796
"7122",356637.316
"7123",240846.786
"7124",972217.065
"7125",378587.262
"7126",283567.945
"7127",451257.21
"7128",438353.42
"7129",735119.177
"7130",534573.732
"7131",515424.502
"7132",258914.378
"7133",706545.105
"7134",352984.87
"7135",701735.221
"7136",465274.475
"7137",416274.514
"7138",374934.253
"7139",246261.718
"7140",504332.616
"7141",487496.379
"7142",553286.236
"7143",796415.566
"7144",516798.918
"7145",232116.228
"7146",225094.325
"7147",410391.66
"7148",360468.054
"7149",423808.762
"7150",668850.514
"7151",428049.258
"7152",522926.48
"7153",317239.407
"7154",309931.068
"7155",457740.807
"7156",385903.642
"7157",468724.536
"7158",330524.705
"7159",700763.122
"7160",275780.714
"7161",348420.328
"7162",212324.394
"7163",969158.079
"7164",573657.967
"7165",262255.725
"7166",600340.341
"7167",389895.139
"7168",841531.794
"7169",539329.764
"7170",460857.713
"7171",750755.669
"7172",623354.87
"7173",396123.962
"7174",416908.028
"7175",539324.465
"7176",1444100.987
"7177",545980.544
"7178",702031.073
"7179",2795555.967
"7180",540906.787
"7181",496294.902
"7182",534373.952
"7183",739243.074
"7184",357041.956
"7185",233879.422
"7186",579618.165
"7187",537944.191
"7188",531076.301
"7189",450243.572
"7190",623431.797
"7191",425250.838
"7192",532207.392
"7193",357413.22
"7194",371569.647
"7195",346801.56
"7196",375263.56
"7197",525956.308
"7198",337929.835
"7199",430098.304
"7200",302106.048
"7201",759369.457
"7202",731616.577
"7203",330944.725
"7204",257347.248
"7205",212821.99
"7206",470116.932
"7207",763649.835
"7208",582887.88
"7209",229815.972
"7210",478183.341
"7211",315944.845
"7212",272635.66
"7213",605074.081
"7214",324632.81
"7215",265136.787
"7216",859415.548
"7217",589204.812
"7218",231810.058
"7219",302347.658
"7220",243337.834
"7221",336390.389
"7222",559298.806
"7223",300646.556
"7224",301590.064
"7225",1396746.621
"7226",355431.623
"7227",633248.159
"7228",332296.281
"7229",300510.077
"7230",494518.029
"7231",257351.29
"7232",306077.079
"7233",759519.276
"7234",789399.29
"7235",438091.825
"7236",1010178.294
"7237",607341.222
"7238",350808.729
"7239",1066222.548
"7240",212897.038
"7241",628768.887
"7242",367254.187
"7243",229447.333
"7244",671683.567
"7245",361015.558
"7246",311805.771
"7247",221582.866
"7248",670463.02
"7249",311899.085
"7250",659804.024
"7251",233136.606
"7252",392930.059
"7253",440843.256
"7254",357938.6
"7255",169687.428
"7256",381985.823
"7257",522876.319
"7258",1723162.674
"7259",497057.019
"7260",474045.588
"7261",330719.756
"7262",1144945.545
"7263",2437067.916
"7264",349911.408
"7265",568191.123
"7266",355239.289
"7267",445889.933
"7268",515213.691
"7269",487404.703
"7270",441101.816
"7271",633005.958
"7272",349870.832
"7273",290368.705
"7274",610017.28
"7275",367539.732
"7276",351899.172
"7277",406784.523
"7278",628279.938
"7279",300006.235
"7280",568383.515
"7281",496021.556
"7282",344903.116
"7283",397950.325
"7284",708023.369
"7285",487171.69
"7286",581261.661
"7287",532056.673
"7288",403698.128
"7289",225107.51
"7290",439936.863
"7291",341659.032
"7292",540717.521
"7293",588308.912
"7294",392825.561
"7295",790328.376
"7296",382859.518
"7297",598942.278
"7298",744435.319
"7299",767841.19
"7300",387831.26
"7301",677009.883
"7302",693625.64
"7303",614777.975
"7304",394156.505
"7305",605684.457
"7306",396674.474
"7307",865828.284
"7308",244789.804
"7309",555740.009
"7310",801056.557
"7311",240450.104
"7312",254070.793
"7313",235344.381
"7314",1002271.211
"7315",540829.322
"7316",504638.106
"7317",431518.274
"7318",1106879.827
"7319",598500.258
"7320",364381.706
"7321",508146.226
"7322",871810.482
"7323",529182.437
"7324",396484.939
"7325",388571.019
"7326",280199.168
"7327",490484.271
"7328",366098.783
"7329",587278.034
"7330",493155.759
"7331",639385.834
"7332",1004591.197
"7333",430464.046
"7334",221171.092
"7335",553237.438
"7336",270710.047
"7337",1233844.843
"7338",204488.966
"7339",859632.607
"7340",568386.921
"7341",804789.335
"7342",1822602.404
"7343",918779.007
"7344",640259.203
"7345",356654.851
"7346",731656.437
"7347",1015817.149
"7348",276277.795
"7349",2522707.548
"7350",849663.297
"7351",826375.078
"7352",220352.529
"7353",852673.636
"7354",306308.608
"7355",302756.218
"7356",1836858.412
"7357",849392.363
"7358",359496.004
"7359",300480.854
"7360",310387.174
"7361",428398.713
"7362",416285.866
"7363",321432.603
"7364",753649.339
"7365",302864.972
"7366",331344.013
"7367",710488.389
"7368",352386.495
"7369",326771.307
"7370",482425.989
"7371",886289.59
"7372",278538.062
"7373",785098.553
"7374",982671.097
"7375",883776.031
"7376",252345.44
"7377",851596.194
"7378",438007.295
"7379",256629.287
"7380",584810.501
"7381",351211.49
"7382",390798.168
"7383",783217.174
"7384",701045.612
"7385",504156.847
"7386",311278.311
"7387",183411.067
"7388",311526.586
"7389",358748.125
"7390",222268.819
"7391",904356.201
"7392",278677.978
"7393",293432.319
"7394",385020.977
"7395",481685.45
"7396",403790.115
"7397",1409523.782
"7398",386493.587
"7399",256750.726
"7400",244470.966
"7401",910740.669
"7402",484024.608
"7403",432801.384
"7404",384111.265
"7405",390611.227
"7406",201725.445
"7407",277875.226
"7408",619039.742
"7409",597921.088
"7410",290856.02
"7411",365656.129
"7412",537135.72
"7413",586362.691
"7414",661076.634
"7415",391125.536
"7416",680250.149
"7417",428668.098
"7418",431803.8
"7419",344989.286
"7420",307489.05
"7421",592093.662
"7422",754349.279
"7423",196280.406
"7424",1064551.227
"7425",904534.828
"7426",501214.546
"7427",514842.911
"7428",610555.044
"7429",1643716.547
"7430",632943.159
"7431",874834.89
"7432",565136.16
"7433",343395.494
"7434",587768.569
"7435",294927.354
"7436",605597.948
"7437",1500512.77
"7438",928308.573
"7439",628239.6
"7440",466484.149
"7441",631779.716
"7442",416987.308
"7443",247935.297
"7444",657103.325
"7445",405364.512
"7446",485755.949
"7447",500127.72
"7448",515446.042
"7449",546973.877
"7450",572781.867
"7451",320980.444
"7452",365936.45
"7453",419353.07
"7454",1249244.189
"7455",1461889.367
"7456",869079.222
"7457",292504.708
"7458",3099970.066
"7459",596047.403
"7460",348712.012
"7461",230642.188
"7462",481385.286
"7463",227502.551
"7464",433722.692
"7465",546248.023
"7466",342585.949
"7467",499143.384
"7468",704537.954
"7469",502902.646
"7470",879569.888
"7471",762742.498
"7472",1306915.704
"7473",995990.748
"7474",380445.097
"7475",326128.389
"7476",379075.334
"7477",287779.027
"7478",379035.652
"7479",738770.004
"7480",1072225.663
"7481",318442.886
"7482",509922.741
"7483",542348.828
"7484",230836.976
"7485",564066.942
"7486",210706.006
"7487",417648.744
"7488",856970.743
"7489",294364.697
"7490",463302.021
"7491",302758.824
"7492",370988.83
"7493",402147.541
"7494",927884.876
"7495",324287.554
"7496",708986.326
"7497",424407.638
"7498",369073.904
"7499",181367.252
"7500",633949.375
"7501",1441799.71
"7502",278478.113
"7503",245777.228
"7504",308626.051
"7505",439136.957
"7506",564051.528
"7507",518310.021
"7508",523370.593
"7509",800156.145
"7510",971162.509
"7511",465649.578
"7512",834017.181
"7513",507186.274
"7514",615217.637
"7515",487432.96
"7516",274998.469
"7517",345640.845
"7518",952419.114
"7519",401646.409
"7520",405844.243
"7521",405848.668
"7522",720175.875
"7523",433733.47
"7524",352560.562
"7525",792726.625
"7526",691080.661
"7527",540157.404
"7528",484169.589
"7529",970912.795
"7530",274592.349
"7531",540091.911
"7532",529265.472
"7533",411128.218
"7534",464275.301
"7535",406013.233
"7536",586362.691
"7537",778044.729
"7538",359888.712
"7539",299830.022
"7540",349550.504
"7541",253895.033
"7542",694934.026
"7543",359841.51
"7544",915146.539
"7545",346980.4
"7546",518841.01
"7547",552598.647
"7548",686023.574
"7549",699546.032
"7550",241192.261
"7551",219791.726
"7552",318779.346
"7553",383999.991
"7554",705387.755
"7555",310390.178
"7556",361435.277
"7557",439930.804
"7558",326262.366
"7559",1301708.883
"7560",682632.571
"7561",994591.46
"7562",336538.821
"7563",553716.368
"7564",377571.837
"7565",549883.943
"7566",308633.896
"7567",477083.542
"7568",310143.939
"7569",330749.148
"7570",532984.364
"7571",297246.889
"7572",306754.384
"7573",942182.322
"7574",476168.663
"7575",1238476.924
"7576",275778.458
"7577",637429.537
"7578",650593.539
"7579",925792.471
"7580",1022423.762
"7581",221819.881
"7582",657711.382
"7583",356339.22
"7584",285393.47
"7585",575620.134
"7586",570142.589
"7587",700500.48
"7588",383746.058
"7589",302042.112
"7590",370682.294
"7591",419870.848
"7592",752440.146
"7593",593369.187
"7594",289181.786
"7595",748027.56
"7596",592073.328
"7597",371456.723
"7598",604986.207
"7599",205840.295
"7600",343021.933
"7601",181551.888
"7602",868809.593
"7603",273353.47
"7604",731283.757
"7605",708239.258
"7606",388197.532
"7607",1084889.246
"7608",381848.571
"7609",329947.745
"7610",370582.975
"7611",251435.545
"7612",604622.976
"7613",940088.993
"7614",345646.18
"7615",638069.861
"7616",341020.124
"7617",327583.977
"7618",709499.101
"7619",298745.837
"7620",358553.842
"7621",268651.314
"7622",747721.506
"7623",1152668.515
"7624",325273.278
"7625",580198.095
"7626",248120.179
"7627",730228.326
"7628",270561.429
"7629",329470.025
"7630",1006771.862
"7631",596129.624
"7632",864112.451
"7633",558837.422
"7634",434941.082
"7635",181373.077
"7636",620481.362
"7637",1468371.808
"7638",423561.39
"7639",385483.711
"7640",749245.749
"7641",407452.8
"7642",301664.98
"7643",285426.689
"7644",342624.189
"7645",341092.2
"7646",251684.178
"7647",624984.07
