property,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
2473250400,20140924,3.25e+5,4,2,1780,10622,1,0,0,4,7,900,880,1976,0,98058,47.4573,-122.158,1550,8900
1422200496,20140924,1.19e+6,3,1.75,2550,6117,2,0,0,3,9,1650,900,1951,2004,98122,47.6109,-122.285,2100,4967
8150600065,20140924,3.82e+5,3,2,1360,4840,1.5,0,0,3,8,1360,0,1936,0,98126,47.5487,-122.376,1450,4840
5458800620,20140924,6.85e+5,3,1.75,1650,8400,1,0,0,3,8,1470,180,1959,0,98040,47.5766,-122.236,2020,7777
8712100760,20140924,7.21e+5,2,1.5,1790,4250,1,0,0,3,7,920,870,1915,2014,98112,47.6367,-122.301,1910,4250
1922059102,20140924,2.45e+5,2,1.75,1840,7230,1,0,0,3,7,1570,270,1938,0,98030,47.3815,-122.228,1282,6769
6145601995,20140924,3.70e+5,3,1.5,1560,6774,1,0,0,4,6,1060,500,1927,0,98133,47.7024,-122.35,1320,3844
6303401150,20140924,1.25e+5,2,1,810,8382,1,0,0,4,5,810,0,1942,0,98146,47.5033,-122.358,1040,8382
9407150250,20140924,2.80e+5,3,2.5,1600,7936,2,0,0,3,7,1600,0,1996,0,98038,47.3673,-122.017,1830,7936
7856600170,20140924,9.81e+5,4,2.5,2110,10100,1,0,2,3,8,2110,0,1968,2005,98006,47.567,-122.151,2230,10100
8078570460,20140924,3.06e+5,4,2.5,1850,7199,2,0,0,4,7,1850,0,1989,0,98031,47.4031,-122.172,1940,7432
3905040780,20140924,5.20e+5,4,3,2190,5085,2,0,0,4,8,2190,0,1992,0,98029,47.5693,-122.002,2130,5142
3356402232,20140924,1.80e+5,3,1.75,1230,12000,1,0,0,3,6,1230,0,1970,0,98001,47.2878,-122.251,1550,12000
4036800900,20140924,4.47e+5,3,1,1310,7000,1,0,0,4,7,1310,0,1958,0,98008,47.6019,-122.123,1280,7300
9272202260,20140924,1.30e+5,3,1,1200,7000,2,0,0,1,7,1200,0,1908,0,98116,47.5883,-122.384,3290,6000
7316400070,20140925,2.55e+5,5,3.75,2800,9900,1,0,0,3,7,2800,0,1964,0,98023,47.319,-122.344,1700,13200
1771100240,20140925,3.61e+5,3,1.75,1650,11220,1,0,0,4,7,1650,0,1969,0,98077,47.7567,-122.071,1340,10129
3623029045,20140925,4.82e+5,3,1.75,2600,105587,1,0,0,4,7,1300,1300,1980,0,98070,47.4464,-122.497,1941,208438
7436900045,20140925,3.83e+5,3,1,1150,10196,1,0,0,4,7,1150,0,1957,0,98052,47.6788,-122.162,1410,8925
9828702095,20140925,4.39e+5,1,1,790,2400,1,0,0,3,7,790,0,1918,0,98122,47.6178,-122.299,1580,2566
8122600245,20140925,3.59e+5,4,1.75,1580,6396,1,0,0,4,6,790,790,1945,0,98126,47.5378,-122.369,1180,6396
1311000600,20140925,2.50e+5,5,1.75,2320,7700,1,0,0,5,7,1290,1030,1962,0,98001,47.3426,-122.285,1740,7210
3308030100,20140925,4.65e+5,4,2.5,3050,32450,1,0,0,4,8,1550,1500,1983,0,98030,47.3626,-122.209,2350,15390
3424069145,20140925,3.43e+5,3,1,1400,5662,1.5,0,0,5,5,1400,0,1920,0,98027,47.5271,-122.036,1250,14375
624110020,20140925,7.30e+5,3,3,3460,13129,2,0,0,3,9,2560,900,1988,0,98077,47.7315,-122.058,3460,12568
9498200091,20140925,5.83e+5,2,2,1540,6804,1,0,0,5,7,1020,520,1942,0,98177,47.7044,-122.372,1380,6930
2345500010,20140925,2.11e+5,2,1.75,2040,8600,1,0,0,4,6,1430,610,1985,0,98003,47.2755,-122.308,1310,7859
943100220,20140925,4.65e+5,3,1,1100,145490,1.5,0,0,4,6,1100,0,1915,0,98024,47.5697,-121.898,1100,11610
7518505160,20140925,4.17e+5,2,1,1190,5100,1.5,0,0,2,7,1190,0,1928,0,98117,47.6773,-122.382,1920,5100
3750603940,20140925,2.40e+5,4,1.75,1880,9600,1,0,0,5,7,1020,860,1946,0,98001,47.2633,-122.281,1560,14400
4377000100,20140925,7.04e+5,4,2.75,2510,12500,1,0,0,5,8,2050,460,1976,0,98052,47.6278,-122.11,2200,12088
1233100720,20140925,3.99e+5,3,1,860,9403,1,0,0,4,6,860,0,1942,1990,98033,47.6815,-122.173,2136,13009
579003240,20140925,7.20e+5,4,2.25,2530,5200,1,0,1,4,8,1530,1000,1957,0,98117,47.6985,-122.382,2240,5200
7732500270,20140925,6.50e+5,4,2.5,2820,15000,2,0,0,4,9,2820,0,1985,0,98052,47.7255,-122.101,2440,15000
5100401516,20140925,4.07e+5,2,1,740,6380,1,0,0,3,6,740,0,1912,0,98115,47.6929,-122.318,1800,6380
811000055,20140925,1.28e+6,4,3,3260,4500,2,0,0,3,9,2300,960,1930,2014,98109,47.6314,-122.353,2410,4995
8635750330,20140925,6.64e+5,4,2.5,2390,8432,2,0,0,3,9,2390,0,1998,0,98074,47.6027,-122.024,2710,7417
822059101,20140925,3.19e+5,4,1,1730,36356,1.5,0,0,4,6,1730,0,1954,0,98031,47.4135,-122.199,1380,14060
7686203620,20140925,2.60e+5,4,2.5,2050,12500,1,0,0,3,7,1300,750,1965,0,98198,47.42,-122.319,1790,7900
3395041206,20140925,2.85e+5,3,2.5,1800,2516,2,0,0,3,7,1800,0,2001,0,98108,47.5401,-122.293,1800,2562
5101407350,20140925,3.99e+5,2,1,1120,8661,1,0,0,3,7,1120,0,1946,0,98125,47.7034,-122.307,1470,7205
1623049145,20140925,2.10e+5,2,1,880,9750,1,0,0,5,6,880,0,1938,0,98168,47.4885,-122.298,1220,9406
3888100022,20140925,6.50e+5,4,2.5,2280,9827,2,0,0,3,8,2280,0,1995,0,98033,47.6883,-122.168,1660,9827
3300701185,20140925,5.00e+5,2,1,1510,4000,1,0,0,3,6,930,580,1924,0,98117,47.6917,-122.38,1300,4000
2372800100,20140925,2.45e+5,3,1.5,1550,9126,1,0,0,5,7,1550,0,1957,0,98022,47.2012,-122,1450,9282
3308010040,20140925,3.25e+5,4,2.25,2130,8499,1,0,0,4,7,1600,530,1975,0,98030,47.3657,-122.21,1890,11368
6638900265,20140925,8.12e+5,4,2.5,2270,5000,2,0,0,3,9,2270,0,2014,0,98117,47.6916,-122.37,1210,5000
9282801030,20140925,4.40e+5,5,3,2730,6000,1,0,0,3,8,1470,1260,1979,0,98178,47.4994,-122.234,2590,6000
3277801592,20140925,4.80e+5,3,2,1820,1358,3,0,0,3,9,1820,0,2014,0,98126,47.5433,-122.376,1710,1367
3862710200,20140925,4.14e+5,3,2.5,1790,3754,2,0,0,3,8,1790,0,2013,0,98065,47.534,-121.841,1800,3393
6306800050,20140925,4.87e+5,4,2.5,3250,13360,2,0,0,3,9,3250,0,2014,0,98030,47.3524,-122.198,2612,14448
8019200030,20140926,3.00e+5,3,1.5,1500,14750,1.5,0,0,4,6,1500,0,1933,0,98168,47.495,-122.318,1270,15100
1180002378,20140926,2.99e+5,4,2.5,1950,3000,2,0,0,3,7,1950,0,2002,0,98178,47.4977,-122.226,1170,6000
2461900510,20140926,3.50e+5,4,1,1010,6000,1,0,0,3,6,750,260,1925,0,98136,47.5518,-122.383,1450,6000
4435000520,20140926,2.46e+5,3,1,1040,8410,1,0,0,3,7,1040,0,1942,2014,98188,47.453,-122.289,1350,8410
7887200390,20140926,2.94e+5,3,1,1320,9520,1,0,0,3,7,990,330,1953,0,98178,47.4857,-122.253,1460,10610
7000100850,20140926,5.69e+5,4,1.75,1230,7890,1,0,1,4,7,1090,140,1950,0,98004,47.5808,-122.189,2380,13176
2825059256,20140926,6.80e+5,4,2.5,3030,13068,2,0,0,3,9,3030,0,1978,0,98005,47.6313,-122.172,2940,11999
293700110,20140926,7.75e+5,4,2.5,3890,34513,2,0,0,3,10,3890,0,1996,0,98077,47.7749,-122.048,3600,28435
3278602490,20140926,3.65e+5,3,2.5,1780,1754,3,0,0,3,8,1780,0,2007,0,98126,47.548,-122.373,1780,1607
4442800008,20140926,3.69e+5,3,2,1340,1480,3,0,0,3,8,1340,0,1997,0,98117,47.6904,-122.393,1340,1321
6184700100,20140926,5.99e+5,2,1,1550,7713,1,0,0,3,7,1550,0,1930,1979,98117,47.7005,-122.358,1340,6350
4331000265,20140926,1.67e+5,3,2,1520,7456,1,0,0,3,7,1520,0,1949,0,98166,47.4745,-122.343,1740,8464
8644210050,20140926,6.89e+5,4,2.75,3220,16145,2,0,0,3,10,3220,0,1993,0,98075,47.5786,-121.995,3200,12921
2663000050,20140926,5.25e+5,4,1,1570,4000,1.5,0,0,3,7,1570,0,1920,0,98102,47.6275,-122.321,1610,4000
9346930250,20140926,6.69e+5,4,2.25,2290,9546,1,0,0,4,8,1780,510,1976,0,98006,47.5617,-122.13,2360,8864
7625703900,20140926,6.89e+5,4,2.5,2020,9600,2,0,0,4,7,2020,0,1954,0,98136,47.5434,-122.395,2250,8550
7788400170,20140926,2.30e+5,3,1,940,10875,1,0,0,3,7,940,0,1957,0,98056,47.5121,-122.168,1250,11200
3279000460,20140926,1.97e+5,3,2,1310,7000,1,0,0,4,7,1310,0,1979,0,98023,47.303,-122.383,1390,7500
3981200250,20140926,4.50e+5,3,2.5,2620,14096,2,0,0,4,9,2620,0,1989,0,98042,47.3513,-122.1,3010,14096
7137950460,20140926,2.72e+5,4,2.5,2070,6175,2,0,0,3,8,2070,0,1993,0,98092,47.3262,-122.174,1940,6175
4324500180,20140926,1.82e+5,3,1,1060,7350,1,0,0,4,7,1060,0,1959,0,98032,47.3809,-122.287,1060,7350
4136950180,20140926,2.62e+5,3,2.5,1700,6200,2,0,0,3,8,1700,0,1997,0,98092,47.2621,-122.221,1720,6205
926069192,20140926,8.80e+5,4,3.25,4060,52707,2,0,0,4,9,4060,0,1996,0,98077,47.7615,-122.041,3100,50755
2048000330,20140926,2.14e+5,3,2.5,1600,2231,2,0,0,3,7,1600,0,2003,0,98001,47.3314,-122.29,1600,2962
1126049095,20140926,4.50e+5,3,2.5,2820,10208,1,0,1,4,8,1410,1410,1954,0,98028,47.7609,-122.26,1540,10684
686200490,20140926,5.70e+5,4,1.75,1860,7700,1,0,0,4,8,1860,0,1964,0,98008,47.626,-122.112,1860,7700
322059264,20140926,2.79e+5,2,1,1020,47044,1,0,0,5,7,1020,0,1904,1958,98042,47.4206,-122.155,1930,12139
6699950310,20140926,3.50e+5,4,2.5,2500,5831,2,0,0,3,8,2500,0,2007,0,98038,47.3454,-122.039,2500,5188
1460900030,20140926,2.80e+5,4,2.5,2400,4596,2,0,0,3,8,2400,0,2004,0,98001,47.3358,-122.265,2230,4763
7230400400,20140926,2.40e+5,3,2,1220,17652,1,0,0,4,7,1220,0,1980,0,98059,47.4712,-122.1,1990,17652
5683500085,20140926,4.15e+5,2,1,880,4558,1,0,0,3,7,880,0,1951,0,98115,47.6803,-122.287,1370,5243
3678900450,20140926,6.15e+5,3,1.75,1900,3783,1.5,0,0,5,7,1110,790,1927,0,98144,47.5742,-122.315,1530,5098
1150700170,20140926,2.99e+5,4,2.25,1870,6693,2,0,0,3,7,1870,0,1996,0,98003,47.2774,-122.299,1650,6518
3905080250,20140926,5.75e+5,4,2.5,2630,6247,2,0,0,3,8,2630,0,1992,0,98029,47.5662,-122,2130,4668
5126210280,20140926,5.60e+5,3,2.5,3440,103672,2,0,0,3,9,3440,0,1990,0,98038,47.3895,-121.986,2710,112820
1939110080,20140926,5.65e+5,4,2.5,2330,7936,2,0,0,3,9,2330,0,1987,0,98074,47.6269,-122.03,2460,8137
1592300010,20140926,6.00e+5,5,3.5,3580,21343,1.5,0,0,4,8,2140,1440,1937,0,98155,47.7646,-122.302,2430,21343
7457000005,20140926,1.22e+6,4,2,3090,8125,2.5,0,0,5,8,3090,0,1918,0,98117,47.6851,-122.395,1560,6250
191100275,20140926,1.35e+6,4,3.5,3500,9525,2,0,0,3,10,3500,0,1999,0,98040,47.5641,-122.221,2630,9525
5259800440,20140926,2.32e+5,3,1.75,1290,6604,1,0,0,3,7,1290,0,1984,0,98023,47.323,-122.349,1440,6682
1423069076,20140926,5.60e+5,3,2,2870,95396,1,0,0,4,9,1350,1520,1980,0,98027,47.4834,-122.001,2870,102366
1523059103,20140926,3.90e+5,4,2.5,2570,22215,2,0,0,5,7,2570,0,1958,0,98059,47.4833,-122.157,2460,6533
9202650040,20140926,4.01e+5,3,1,1120,8321,1,0,0,4,6,1120,0,1941,1987,98027,47.5631,-122.091,1980,8671
8562901010,20140926,5.05e+5,2,3,2770,10800,1.5,0,0,5,8,1910,860,1984,0,98074,47.6082,-122.057,2140,10800
2771604370,20140926,4.60e+5,3,1.75,1300,4000,1,0,0,3,7,900,400,1953,0,98199,47.6368,-122.388,1750,4000
3278605590,20140926,3.75e+5,3,2.5,1580,3825,2,0,0,3,8,1580,0,2011,0,98126,47.5458,-122.369,1380,1500
3629960680,20140926,3.95e+5,2,2.25,1620,1841,2,0,0,3,8,1540,80,2004,0,98029,47.5483,-122.004,1530,1831
191100435,20140926,1.60e+6,5,3.75,3570,10125,2,0,0,3,10,3570,0,2014,0,98040,47.5639,-122.223,1760,10125
9482700475,20140927,8.75e+5,4,3.5,2850,4416,1.5,0,0,3,7,2040,810,1926,0,98103,47.6835,-122.342,1860,4416
2013802060,20140927,5.00e+5,2,1,1760,27332,1,1,4,4,7,1300,460,1951,0,98198,47.3799,-122.325,2590,16630
3546000380,20140928,2.60e+5,3,1.75,1690,7953,1,0,0,3,7,1690,0,1986,0,98030,47.3556,-122.175,1680,7425
3744000150,20140928,5.31e+5,4,2.75,2810,5046,2,0,0,3,9,2810,0,2014,0,98038,47.3559,-122.022,3060,4934
3830630060,20140929,2.45e+5,3,2.5,1730,7442,2,0,0,3,7,1730,0,1987,0,98030,47.3507,-122.178,1630,6458
8122101146,20140929,3.20e+5,2,1,710,5200,1,0,2,4,6,710,0,1942,0,98126,47.5376,-122.371,1610,5200
243000335,20140929,3.05e+5,4,1,1560,8450,1.5,0,0,4,6,1560,0,1954,0,98166,47.4552,-122.354,1380,8100
1651500060,20140929,8.45e+5,5,2,1720,9972,1,0,0,4,8,1720,0,1951,0,98004,47.6368,-122.218,2700,9023
1865000110,20140929,3.65e+5,4,2.5,2540,6688,2,0,0,3,9,2540,0,2002,0,98092,47.3314,-122.18,2810,6776
686450490,20140929,5.55e+5,3,2,2240,11250,1,0,0,3,8,2240,0,1968,0,98008,47.6371,-122.119,2200,12500
2522029039,20140929,5.50e+5,3,2,3650,843309,2,0,0,4,7,3650,0,1991,0,98070,47.3627,-122.496,1870,273992
3826000470,20140929,2.32e+5,2,1,960,8100,1,0,0,3,6,810,150,1936,0,98168,47.494,-122.304,960,12150
3223039089,20140929,2.75e+5,3,1,1230,171190,1,0,0,3,7,1230,0,1973,0,98070,47.4397,-122.46,1550,15450
1370804480,20140929,5.60e+5,2,1.75,970,4233,1,0,0,4,7,970,0,1944,0,98199,47.6384,-122.4,1340,4233
3425059219,20140929,1.15e+6,3,2.25,3250,34848,1,0,0,3,10,2260,990,2006,0,98005,47.6077,-122.158,2770,21512
984210590,20140929,3.60e+5,4,2.25,2470,8686,1,0,0,4,7,1270,1200,1974,0,98058,47.4371,-122.166,1900,7350
5422570260,20140929,4.05e+5,2,2.5,1790,5400,2,0,0,4,8,1790,0,1979,0,98052,47.6606,-122.128,1700,5760
5636010560,20140929,3.15e+5,4,2.5,2390,9600,2,0,0,3,7,2390,0,1996,0,98010,47.3289,-122.001,1900,9603
2787311480,20140929,2.53e+5,3,1.75,1570,7416,1,0,0,4,7,1570,0,1971,0,98031,47.4117,-122.174,1900,7416
7215721070,20140929,4.86e+5,4,2.5,1800,4500,2,0,0,3,8,1800,0,1999,0,98075,47.5998,-122.014,1800,4500
250000320,20140929,6.26e+5,4,1.75,1350,9293,1,0,0,4,7,1350,0,1954,0,98004,47.6335,-122.196,1890,9293
6708200320,20140929,5.99e+5,4,4.75,3700,11000,1,0,0,4,7,1840,1860,1962,0,98028,47.768,-122.251,1720,11564
2386000240,20140929,8.50e+5,5,3.5,3870,65556,2,0,0,3,10,3870,0,1994,0,98053,47.6403,-121.992,4290,67019
4222310410,20140929,2.31e+5,3,2.25,1690,7245,1,0,1,3,7,1160,530,1973,0,98003,47.3505,-122.305,1690,6720
2923501020,20140929,5.80e+5,4,2.25,2610,7700,1,0,0,3,8,1700,910,1977,0,98027,47.5659,-122.089,2260,8266
1175001135,20140929,4.24e+5,3,1.75,1140,3395,1,0,0,5,7,620,520,1925,0,98107,47.6712,-122.393,1480,3500
7760400880,20140929,2.40e+5,4,2.5,2040,11841,2,0,0,3,7,2040,0,1994,0,98042,47.3691,-122.074,1730,8808
3811000250,20140929,6.10e+5,3,2.25,2320,38186,2,0,0,3,8,2320,0,1980,0,98053,47.6645,-122.068,2875,37523
2194100050,20140929,8.50e+5,4,2.5,3180,11652,2,0,1,3,9,3180,0,1977,0,98040,47.567,-122.212,3110,15183
9547205610,20140929,7.19e+5,4,2.75,2210,3400,1.5,0,0,5,7,1470,740,1926,0,98115,47.6826,-122.311,1500,3400
7625700020,20140929,3.40e+5,1,1,640,4800,1,0,0,3,6,640,0,1918,0,98136,47.5551,-122.382,1250,2847
1338800280,20140929,1.46e+6,4,1.5,2650,6900,2,0,0,4,9,2400,250,1909,0,98112,47.6275,-122.305,2420,6900
2356800020,20140929,4.16e+5,2,1,880,6650,1,0,0,5,6,880,0,1918,0,98117,47.6914,-122.372,1250,6650
4051150100,20140929,2.60e+5,3,2.5,1427,4337,2,0,0,3,7,1427,0,2009,0,98042,47.3857,-122.162,1443,4347
2143700756,20140929,3.88e+5,4,2.5,2090,5040,2,0,0,3,9,2090,0,2014,0,98055,47.4797,-122.23,1430,12000
1085622460,20140929,4.60e+5,4,2.5,3284,6516,2,0,0,3,8,3284,0,2014,0,98092,47.3393,-122.181,2555,5008
8691440330,20140929,1.14e+6,5,3.5,4280,6530,2,0,3,3,10,4280,0,2014,0,98075,47.5941,-121.973,3960,6863
2767704649,20140929,4.25e+5,2,2.5,1320,1329,2,0,0,3,8,1180,140,2007,0,98107,47.6728,-122.374,1490,5000
3022900070,20140929,3.48e+5,3,2,2360,6145,1,0,0,3,8,2360,0,2011,0,98030,47.3564,-122.198,2304,5880
2937300430,20140929,9.29e+5,4,2.5,3570,6054,2,0,0,3,9,3570,0,2014,0,98052,47.7053,-122.126,3600,6050
3013300288,20140930,4.79e+5,3,1,2090,4755,1,0,2,3,8,1200,890,1969,0,98136,47.5304,-122.387,1850,5300
567000672,20140930,3.42e+5,3,3,1260,1251,2,0,0,3,7,1040,220,2003,0,98144,47.5943,-122.296,1780,7715
3971700940,20140930,3.30e+5,3,1.5,1430,8000,1,0,0,5,7,1430,0,1948,0,98155,47.772,-122.322,1410,9820
6450303820,20140930,2.45e+5,2,1,820,7475,1,0,0,3,6,820,0,1945,0,98133,47.7321,-122.341,1030,5720
2600020100,20140930,9.75e+5,4,2.5,2720,10455,2,0,2,3,10,2500,220,1981,0,98006,47.5564,-122.158,3240,12348
87000245,20140930,1.70e+5,3,0.75,1040,42180,1,0,0,2,6,1040,0,1947,0,98055,47.4518,-122.199,1270,24090
1934800078,20140930,4.30e+5,2,2.25,1040,1516,2,0,0,3,8,1040,0,2008,0,98122,47.6037,-122.307,1560,1920
8861500080,20140930,6.07e+5,3,2.75,2810,12813,2,0,0,3,8,2040,770,1988,0,98052,47.6796,-122.114,1890,10336
7202350480,20140930,5.75e+5,3,2.5,2120,4780,2,0,0,3,7,2120,0,2004,0,98053,47.681,-122.032,1690,2650
7211300050,20140930,4.72e+5,5,2.25,1780,7245,1,0,0,4,8,1330,450,1976,0,98052,47.6946,-122.12,1780,7653
5379800500,20140930,2.55e+5,3,1.5,910,25500,1,0,0,3,5,910,0,1943,0,98188,47.4565,-122.276,1580,10019
3530500010,20140930,1.76e+5,2,1,920,2332,1,0,0,4,8,920,0,1980,0,98198,47.3779,-122.32,1310,2853
4038700190,20140930,5.27e+5,4,2.25,2380,5250,1,0,0,4,7,1410,970,1961,0,98008,47.6164,-122.115,2150,8560
3322049005,20140930,8.50e+5,4,2.75,5440,239580,1,0,0,2,9,2720,2720,1969,0,98001,47.354,-122.293,1970,40392
7276100145,20140930,3.45e+5,3,2,1470,6950,1,0,0,5,6,1470,0,1932,0,98133,47.7619,-122.343,1660,5065
3755000060,20140930,3.16e+5,3,1,1160,10500,1,0,0,4,7,1160,0,1966,0,98034,47.7267,-122.227,1520,10500
6882200140,20140930,2.75e+5,3,1.5,1030,7184,1,0,0,4,7,1030,0,1968,0,98056,47.5069,-122.189,1330,7262
5104520720,20140930,3.54e+5,4,2.5,1770,9239,2,0,0,3,7,1770,0,2004,0,98038,47.3512,-122.006,2150,5450
2210500010,20140930,2.45e+6,7,4.25,4670,23115,2,0,2,3,11,4670,0,1992,0,98039,47.6183,-122.227,3240,13912
2767704332,20140930,4.69e+5,3,3.25,1390,1278,2,0,0,3,8,1140,250,2005,0,98107,47.6735,-122.375,1390,1256
4137070440,20140930,3.29e+5,5,2.75,2570,7260,2,0,0,3,8,2570,0,1996,0,98092,47.2622,-122.212,2200,7421
5706202070,20140930,5.11e+5,4,2.5,1560,12220,1.5,0,0,4,7,1560,0,1965,0,98027,47.5287,-122.053,1920,12220
301401610,20140930,3.30e+5,4,2.75,2475,4000,2,0,0,3,7,2475,0,2014,0,98002,47.3452,-122.209,2475,4000
9523100731,20140930,5.80e+5,3,2.5,1620,1171,3,0,4,3,8,1470,150,2008,0,98103,47.6681,-122.355,1620,1505
6056110430,20140930,6.29e+5,3,2.5,2160,1912,2,0,0,3,9,1970,190,2014,0,98118,47.5642,-122.292,1810,2653
8150100045,20141001,2.10e+5,2,1,830,6000,1,0,0,3,6,830,0,1940,0,98126,47.5308,-122.376,830,4960
2231500030,20141001,3.15e+5,4,2.25,2180,10754,1,0,0,5,7,1100,1080,1954,0,98133,47.7711,-122.341,1810,6929
2571910160,20141001,2.83e+5,4,2.75,2130,8560,1,0,0,3,7,1560,570,1992,0,98022,47.1949,-122.01,2130,8560
7287100135,20141001,4.23e+5,3,1,1830,13900,1,0,0,3,7,1830,0,1951,0,98133,47.7654,-122.352,1840,10667
8081500060,20141001,1.93e+6,4,3.25,4280,20296,2,0,0,4,11,4280,0,1984,0,98004,47.6377,-122.212,3420,16351
3856901525,20141001,6.28e+5,4,1,1560,4080,1.5,0,0,3,7,1560,0,1923,0,98103,47.6711,-122.331,1890,4080
1337800045,20141001,6.25e+5,3,1.75,1660,4800,2,0,0,3,7,1660,0,1906,2014,98112,47.6296,-122.308,1660,4800
7942601200,20141001,4.12e+5,2,1,1040,5120,1,0,0,3,7,1040,0,1901,0,98122,47.6048,-122.312,1250,4000
795000885,20141001,2.83e+5,3,1,1740,5247,1,0,0,3,7,1270,470,1947,0,98168,47.5049,-122.329,1070,5636
5040800015,20141001,7.03e+5,2,1,1370,5922,1,0,2,3,8,1130,240,1941,0,98199,47.6473,-122.406,2460,6759
6150200375,20141001,2.27e+5,2,1,860,6800,1,0,0,3,6,860,0,1943,0,98133,47.7274,-122.337,1220,6800
3885805175,20141001,1.49e+6,4,3.25,3730,7200,2,0,0,3,10,2810,920,2006,0,98033,47.6824,-122.199,2490,7200
579002600,20141001,6.60e+5,3,1.75,1750,5200,1,0,1,4,8,1750,0,1956,0,98117,47.6995,-122.383,2060,5200
898000220,20141001,2.63e+5,3,1.5,1610,10291,1,0,0,4,7,1610,0,1961,0,98022,47.2025,-121.999,1410,7729
7577700521,20141001,5.39e+5,2,1.75,1900,5175,1,0,0,3,7,1200,700,1919,0,98116,47.5689,-122.386,1370,5175
3528900160,20141001,6.55e+5,3,1,1370,5250,1,0,0,3,7,1070,300,1939,0,98109,47.6421,-122.348,2410,4200
1189000700,20141001,6.25e+5,3,1.5,1600,4128,1.5,0,0,3,8,1250,350,1906,0,98122,47.6122,-122.297,1540,3976
7214711260,20141001,6.55e+5,4,2.5,3340,34238,1,0,0,4,8,2060,1280,1977,0,98077,47.7654,-122.076,2400,36590
9221400335,20141001,5.70e+5,4,1.75,2340,5080,1,0,0,5,7,1170,1170,1924,0,98115,47.6746,-122.32,1270,3270
9839301165,20141001,9.99e+5,2,1,1570,4400,1.5,0,0,4,8,1570,0,1914,0,98122,47.6112,-122.293,1850,4400
3528000040,20141001,1.69e+6,3,3.25,5290,224442,2,0,0,4,11,4540,750,1988,0,98053,47.6671,-122.051,3750,84936
1231001115,20141001,4.40e+5,2,1,1190,3400,1,0,0,4,7,990,200,1917,0,98118,47.5539,-122.268,1180,4000
2619920170,20141001,7.73e+5,4,2.5,3230,4290,2,0,0,3,9,3230,0,2004,0,98033,47.6874,-122.161,3220,5083
9550200470,20141001,6.90e+5,4,1.5,1970,4590,2.5,0,0,3,7,1970,0,1909,0,98103,47.666,-122.332,1900,4590
7576700150,20141001,1.33e+6,3,2.25,2360,5504,2,0,0,4,8,2080,280,1913,0,98122,47.617,-122.288,2840,5470
3271300155,20141001,7.59e+5,3,1.5,1980,5800,1,0,0,4,8,1520,460,1949,0,98199,47.6499,-122.413,2280,5800
1020069042,20141001,8.58e+5,4,3.5,4370,422967,1,0,2,4,10,2580,1790,1978,0,98022,47.2332,-122.029,3260,422967
98000870,20141001,1.06e+6,4,3.5,4460,16271,2,0,2,3,11,4460,0,2001,0,98075,47.5862,-121.97,4540,17122
5458300580,20141001,4.78e+5,2,2,1200,1867,1,0,0,3,7,600,600,1924,1998,98109,47.627,-122.345,1790,2221
7899800863,20141001,3.00e+5,3,2.5,1210,2046,2,0,0,3,9,920,290,2008,0,98106,47.5212,-122.357,1070,651
7853321090,20141001,4.50e+5,3,2.5,2410,4293,2,0,0,3,7,2410,0,2007,0,98065,47.5196,-121.869,2190,5900
2801910100,20141001,7.55e+5,3,2.5,2930,5641,2,0,0,3,8,2930,0,2013,0,98052,47.71,-122.113,3300,5641
2768301357,20141001,5.00e+5,3,2.25,1530,1396,2,0,0,3,8,1240,290,2007,0,98107,47.666,-122.367,1690,2500
2428100080,20141001,1.06e+6,4,3,2990,6695,2,0,0,3,10,2990,0,2014,0,98075,47.5817,-122.047,2760,6600
6073240060,20141002,5.80e+5,4,3,3280,11060,2,0,0,3,8,2270,1010,1986,0,98056,47.5399,-122.181,2320,11004
726049190,20141002,2.88e+5,3,1,1810,7200,1,0,0,4,7,1130,680,1954,0,98133,47.7493,-122.351,1810,8100
7888400560,20141002,2.08e+5,4,2.75,1810,8677,1.5,0,0,3,7,1810,0,1962,0,98198,47.3668,-122.31,1740,8677
3826000560,20141002,1.73e+5,2,1,1740,8100,1,0,0,3,6,1050,690,1947,0,98168,47.4942,-122.304,960,8100
5360200054,20141002,2.48e+5,3,2,1530,8749,1,0,0,3,7,1530,0,1995,0,98023,47.2974,-122.372,1750,8749
3124089086,20141002,3.00e+5,4,1,1730,177657,1.5,0,0,3,5,1730,0,1948,0,98065,47.5163,-121.829,1400,45175
859000110,20141002,1.25e+5,1,1,500,7440,1,0,0,1,5,500,0,1928,0,98106,47.5252,-122.362,1350,7440
6895300050,20141002,5.30e+5,5,2.25,3030,9430,2,0,0,4,8,2600,430,1961,0,98133,47.7515,-122.353,2230,8425
2769602880,20141002,6.52e+5,3,2,2130,5000,1.5,0,0,5,7,1330,800,1925,0,98107,47.6746,-122.362,2010,5000
686400380,20141002,7.70e+5,7,2.25,3260,8145,2,0,0,5,8,3260,0,1967,0,98008,47.6336,-122.115,2340,8145
624101110,20141002,7.25e+5,4,2.25,3440,14237,2,0,0,3,9,3440,0,1982,0,98077,47.7241,-122.065,3250,18365
6072760210,20141002,4.38e+5,4,2.25,2670,14255,1,0,0,4,8,1610,1060,1975,0,98006,47.5623,-122.175,2470,10290
