"","x"
"6327",624524.900880801
"6328",608402.372705231
"6329",767281.421933505
"6330",695531.780961764
"6331",531375.216848244
"6332",797890.312039685
"6333",376681.613820033
"6334",665755.307289776
"6335",608478.401544296
"6336",860868.266460183
"6337",530935.194021028
"6338",660841.529794562
"6339",150249.273945898
"6340",412935.767178872
"6341",407552.277431869
"6342",347347.147858181
"6343",206539.753963543
"6344",502406.254042404
"6345",592734.021925253
"6346",332023.048845664
"6347",56766.2677370348
"6348",572824.158803218
"6349",391586.367632644
"6350",412819.186318273
"6351",546906.779031605
"6352",415148.996820183
"6353",323821.542759001
"6354",650763.72189137
"6355",520939.731604772
"6356",308820.608414228
"6357",539439.267635673
"6358",564122.857932926
"6359",282876.757565235
"6360",472688.937393376
"6361",767329.13088015
"6362",396181.747132835
"6363",554170.030435994
"6364",177451.232998864
"6365",561244.750270793
"6366",532875.843750875
"6367",261293.928136044
"6368",322584.255993427
"6369",646444.13068812
"6370",403049.037120313
"6371",512329.151850372
"6372",1009127.70269971
"6373",636680.314082649
"6374",370575.736953648
"6375",419272.151617376
"6376",364533.361667669
"6377",285855.91659955
"6378",577871.159046999
"6379",505563.754939399
"6380",483206.4658762
"6381",983221.837370008
"6382",257708.850863382
"6383",339544.783821279
"6384",562861.088445539
"6385",403867.753735143
"6386",806971.036949096
"6387",1124210.74228478
"6388",478713.882228406
"6389",375517.829340011
"6390",180955.018851878
"6391",264435.947717898
"6392",732619.202607873
"6393",13127.610330248
"6394",578909.717650196
"6395",511140.663846468
"6396",668255.922898738
"6397",599074.2099095
"6398",765881.010647647
"6399",303906.909757919
"6400",367268.301454575
"6401",962588.8309925
"6402",773625.873016327
"6403",349427.893989213
"6404",766642.155335985
"6405",517519.866900138
"6406",964689.24023672
"6407",300927.053726006
"6408",731385.405649717
"6409",568912.517693158
"6410",716505.327330112
"6411",334754.472725983
"6412",601223.87867682
"6413",1011394.98465652
"6414",335201.810981786
"6415",179803.153486722
"6416",265550.709459416
"6417",930098.979632429
"6418",1217884.55318444
"6419",116347.608818715
"6420",518265.348858146
"6421",659423.673231669
"6422",421810.162708504
"6423",757008.410115314
"6424",184716.772398699
"6425",740461.743719831
"6426",686053.674088502
"6427",390972.6475058
"6428",526739.00334271
"6429",246841.511995615
"6430",434938.036302056
"6431",1175205.58368291
"6432",514537.92472879
"6433",755668.657701662
"6434",513939.061572316
"6435",439799.223816327
"6436",485167.031878238
"6437",87519.1641670464
"6438",784036.301999494
"6439",504019.886938371
"6440",894910.301558401
"6441",400404.34808831
"6442",241062.634577516
"6443",845799.37048339
"6444",525306.8619596
"6445",308693.142273084
"6446",419294.096668463
"6447",775447.47721646
"6448",200857.173177581
"6449",1210093.8349683
"6450",667266.084361181
"6451",403515.225525791
"6452",396571.420754834
"6453",1064209.95438769
"6454",519210.590840344
"6455",534715.417163535
"6456",188396.58733115
"6457",533684.644707384
"6458",587730.2653648
"6459",65632.5043962938
"6460",363904.588870411
"6461",417015.562528706
"6462",415069.257481819
"6463",782430.566279246
"6464",86505.1521590531
"6465",910772.277711352
"6466",201671.044092943
"6467",469479.05284716
"6468",1128018.14957358
"6469",464280.538421773
"6470",745618.116108026
"6471",913417.679031132
"6472",1344986.10253387
"6473",134772.373914183
"6474",500222.638317588
"6475",489867.211647112
"6476",202194.310268473
"6477",1402821.76561589
"6478",344231.988865549
"6479",529373.712656366
"6480",419718.626077489
"6481",204478.472451042
"6482",502054.632926859
"6483",450160.251737108
"6484",-54901.6223534196
"6485",354057.819757803
"6486",177401.267123649
"6487",949356.566601655
"6488",264516.402136195
"6489",339739.005655159
"6490",740605.744198876
"6491",743027.661899726
"6492",532926.751053736
"6493",311944.801923815
"6494",842013.882840799
"6495",645544.992685957
"6496",1286869.08468464
"6497",1314035.02913276
"6498",767465.554198323
"6499",221169.636759498
"6500",746523.559482811
"6501",216850.969274807
"6502",242507.143076905
"6503",787841.583562669
"6504",93083.571159938
"6505",793833.571576966
"6506",190123.235707042
"6507",1035060.4094049
"6508",437249.481948061
"6509",603968.791318908
"6510",179296.431846688
"6511",443331.303231019
"6512",12107.6761372987
"6513",707457.129244754
"6514",250434.497502158
"6515",521210.188525077
"6516",641897.095017052
"6517",571282.075019493
"6518",515191.448905455
"6519",271908.804625917
"6520",657216.537055429
"6521",47386.198876243
"6522",153158.197936547
"6523",1212051.77934212
"6524",367631.422525215
"6525",543982.897094005
"6526",112340.457630926
"6527",276587.491368633
"6528",466099.676230838
"6529",751058.877412755
"6530",41068.5128912861
"6531",1130231.30687109
"6532",342620.645754883
"6533",728499.541767161
"6534",292552.792856742
"6535",1321141.48058956
"6536",1080590.00594818
"6537",493122.859355918
"6538",338581.730301005
"6539",376997.291902821
"6540",836475.640279809
"6541",410265.218925316
"6542",967567.361020205
"6543",579624.84236908
"6544",549506.274068977
"6545",149164.107691334
"6546",1229841.91367479
"6547",1015080.5804978
"6548",291870.020339479
"6549",637658.825837755
"6550",370405.51083106
"6551",528860.390459457
"6552",489868.913473282
"6553",910885.518261055
"6554",821225.167794165
"6555",591785.952538981
"6556",463023.336952058
"6557",473591.808781846
"6558",341633.756929381
"6559",691769.279689663
"6560",962858.453207263
"6561",295272.349978413
"6562",544483.63669629
"6563",285263.807958291
"6564",171589.2523998
"6565",947635.235262562
"6566",647902.599165464
"6567",684050.781159391
"6568",-68776.9364274362
"6569",135003.051207929
"6570",637502.814886604
"6571",398593.13829088
"6572",234834.805714996
"6573",483420.201413202
"6574",724479.477524962
"6575",456179.820822804
"6576",124860.296603437
"6577",505054.314839937
"6578",851982.139044871
"6579",445010.76186465
"6580",253061.951821009
"6581",588816.143015664
"6582",550344.265693951
"6583",343337.114358243
"6584",940247.071786418
"6585",1003144.17060512
"6586",239866.940753641
"6587",925055.49409329
"6588",632479.678364625
"6589",2154560.90193164
"6590",427912.511786418
"6591",801806.275489708
"6592",634807.334571481
"6593",1009811.55999016
"6594",140576.890877013
"6595",219304.53504748
"6596",489115.072775204
"6597",320957.559669202
"6598",697395.804290118
"6599",570070.540206741
"6600",1100339.92421739
"6601",73421.0122975799
"6602",185657.05097738
"6603",498362.737983889
"6604",415075.757511306
"6605",586269.884197549
"6606",480235.793254376
"6607",678326.575139864
"6608",453951.045609402
"6609",604626.640980225
"6610",612074.981137122
"6611",420320.426537376
"6612",244320.229280512
"6613",794875.777232591
"6614",552440.517816333
"6615",699815.445978502
"6616",54097.6969038579
"6617",672869.952116479
"6618",817313.537134073
"6619",990368.59191346
"6620",365829.334536237
"6621",558938.510158655
"6622",662214.996439604
"6623",372013.989923824
"6624",444306.270716931
"6625",272136.044518323
"6626",294850.958859731
"6627",181707.615826726
"6628",802796.768994871
"6629",457207.685842735
"6630",387923.401501548
"6631",264104.572178088
"6632",786649.947941665
"6633",1171697.78406225
"6634",384410.143418382
"6635",355546.426398957
"6636",576942.034902404
"6637",884494.709279267
"6638",558083.605045359
"6639",623160.830017529
"6640",652097.519308873
"6641",769103.201470135
"6642",378062.664059289
"6643",93890.905868115
"6644",481868.363598952
"6645",508073.588761396
"6646",558214.678872587
"6647",879973.875515054
"6648",618043.28367689
"6649",626486.231540376
"6650",677363.078772747
"6651",519837.721304814
"6652",1146229.45513535
"6653",447415.329165798
"6654",1131641.50893014
"6655",320912.264272237
"6656",213179.171237835
"6657",659345.171046304
"6658",448695.216835676
"6659",562949.8765506
"6660",711759.85346729
"6661",102105.633310004
"6662",144675.434285306
"6663",289759.036010072
"6664",570808.581802383
"6665",215782.384731074
"6666",291008.382362063
"6667",550252.455971559
"6668",191757.215698898
"6669",796715.22090399
"6670",387022.40891447
"6671",754107.333716764
"6672",625329.67786788
"6673",579366.146480926
"6674",230483.012055352
"6675",384712.969983223
"6676",634561.811028455
"6677",556246.624099883
"6678",291486.841018796
"6679",221736.700874368
"6680",422492.625408721
"6681",710669.927573385
"6682",366070.060015176
"6683",690892.297745775
"6684",455795.027657513
"6685",-64180.6332043178
"6686",703102.451217592
"6687",573889.143579002
"6688",371592.117826536
"6689",247900.478249702
"6690",193816.971464991
"6691",921224.077630058
"6692",402199.028730239
"6693",618716.394618199
"6694",202541.612936209
"6695",441468.815738985
"6696",598942.415673395
"6697",501505.101409591
"6698",553290.742637777
"6699",453703.471701964
"6700",500904.843450226
"6701",1898443.31629432
"6702",932446.387182879
"6703",625163.110132766
"6704",265701.548294767
"6705",834854.514353644
"6706",369157.855773635
"6707",582564.249875782
"6708",239564.797493976
"6709",666692.213330657
"6710",402659.959571464
"6711",395449.085073038
"6712",1320381.00545859
"6713",723966.649226913
"6714",823392.599994889
"6715",457396.267143799
"6716",161053.361217415
"6717",2326997.23555519
"6718",370700.560301342
"6719",806679.373105123
"6720",457742.992116163
"6721",540185.829087885
"6722",786808.396524471
"6723",1030264.50354758
"6724",649498.680369139
"6725",226695.560301677
"6726",377503.371798615
"6727",785066.101600006
"6728",439678.90353243
"6729",62142.0321092044
"6730",402879.25895923
"6731",904680.189225668
"6732",40521.0378915212
"6733",1259585.1757299
"6734",566673.438155015
"6735",666603.744726779
"6736",398725.864535458
"6737",723990.012122416
"6738",199286.016655852
"6739",1326132.66736221
"6740",581996.428971092
"6741",521579.894990218
"6742",635062.212643024
"6743",264575.948301966
"6744",576440.471945083
"6745",1079343.87082654
"6746",414466.544737588
"6747",657250.001005985
"6748",577558.617224993
"6749",810728.849071026
"6750",360635.202753147
"6751",652116.013999795
"6752",151483.883574204
"6753",116784.402659148
"6754",508862.597711239
"6755",906061.969439783
"6756",250268.039784566
"6757",206057.181062546
"6758",334492.035195003
"6759",497398.213758174
"6760",759472.459563232
"6761",517418.999137114
"6762",610157.485946903
"6763",956356.615136479
"6764",467340.301320309
"6765",1034483.52702824
"6766",263554.368732916
"6767",399404.135198222
"6768",478263.681456912
"6769",864667.243278463
"6770",1583388.58911191
"6771",535584.252994655
"6772",612109.062208631
"6773",1178603.33162794
"6774",414265.334342136
"6775",359833.170365743
"6776",699413.531968459
"6777",602885.144518461
"6778",342223.667081405
"6779",459271.622502972
"6780",327469.944721273
"6781",399996.488550223
"6782",158549.221672023
"6783",837846.007676104
"6784",365342.172526033
"6785",85112.6782323531
"6786",302120.033681037
"6787",409164.813455743
"6788",242122.143502428
"6789",634589.828935144
"6790",231494.322455071
"6791",881548.340481126
"6792",319895.579489828
"6793",364221.798237402
"6794",355407.369404878
"6795",72128.3867410108
"6796",379875.400431634
"6797",715983.703810378
"6798",553346.505859965
"6799",706218.682017044
"6800",631011.620113691
"6801",516443.64193841
"6802",875013.575635829
"6803",513450.265738338
"6804",401056.404083714
"6805",712142.137788384
"6806",969682.094008225
"6807",395748.357863743
"6808",476045.764202341
"6809",974210.997733193
"6810",638347.662269723
"6811",851772.962671977
"6812",523957.997710566
"6813",410034.110162311
"6814",127896.517852524
"6815",261551.30912009
"6816",415070.133028757
"6817",833996.523336777
"6818",932602.507546336
"6819",657601.167077801
"6820",646511.03536623
"6821",217497.946747271
"6822",487741.928054268
"6823",748247.815800883
"6824",273332.018181296
"6825",194156.57785603
"6826",613839.926452897
"6827",287897.658626442
"6828",471135.888907936
"6829",792302.269782906
"6830",513233.034802979
"6831",595404.305648589
"6832",525800.193598125
"6833",405019.143326886
"6834",409239.273915528
"6835",313163.405509852
"6836",528951.314386867
"6837",850866.058245079
"6838",301801.400359312
"6839",1480332.307305
"6840",203769.083405418
"6841",432689.998495368
"6842",218715.654414594
"6843",572080.317736001
"6844",346703.796989997
"6845",624201.734374424
"6846",654320.809583564
"6847",-31443.2470889383
"6848",358807.026119317
"6849",427990.391749645
"6850",909449.264997158
"6851",61314.8965240914
"6852",409166.947296077
"6853",218075.241585123
"6854",1081637.05969168
"6855",503461.37874947
"6856",476704.633478916
"6857",384174.262606485
"6858",550525.65653421
"6859",712668.555009079
"6860",685036.315445273
"6861",831473.559086557
"6862",456429.557305858
"6863",810677.388001735
"6864",77174.0340791125
"6865",560057.524154907
"6866",338267.267635093
"6867",810335.649070707
"6868",415501.94490559
"6869",446396.37924067
"6870",370639.921785448
"6871",622851.192162934
"6872",485843.138575959
"6873",409700.019374313
"6874",220229.175095582
"6875",283389.681165842
"6876",697731.760934094
"6877",367525.529135153
"6878",683703.101414341
"6879",1027567.40782078
"6880",695835.772809029
"6881",449877.21154445
"6882",253226.403906331
"6883",517490.057641134
"6884",374864.936554015
"6885",424376.080302891
"6886",1672868.82759958
"6887",380804.071093231
"6888",1011723.46721662
"6889",465550.923200317
"6890",321939.458495459
"6891",548872.569696569
"6892",767762.663216335
"6893",1142316.35444563
"6894",594106.457539957
"6895",738073.671473299
"6896",194960.136921405
"6897",524539.424869125
"6898",698781.432238208
"6899",575492.968754546
"6900",1005549.38585385
"6901",831751.745369144
"6902",353659.427670073
"6903",909334.507957691
"6904",271121.708140693
"6905",17019.956103343
"6906",359659.039706988
"6907",-61839.4257228311
"6908",859482.930341658
"6909",290110.876016234
"6910",630112.23986989
"6911",656492.446383688
"6912",115269.123555109
"6913",918317.733535567
"6914",682688.723964045
"6915",789615.994489607
"6916",636369.778763751
"6917",371797.787844619
"6918",89015.9798185694
"6919",220947.443728572
"6920",402559.900148883
"6921",392359.580088373
"6922",561363.860323253
"6923",537422.587067153
"6924",464578.183558126
"6925",1092318.17250286
"6926",495643.137215994
"6927",323368.105557113
"6928",877989.965552713
"6929",432365.233898688
"6930",778239.359882108
"6931",723676.415192121
"6932",297250.217530507
"6933",1087293.77407242
"6934",544380.664591645
"6935",1031597.31407875
"6936",632309.252817525
"6937",458893.217722803
"6938",386628.770661634
"6939",421562.439734613
"6940",402169.247564914
"6941",878083.692351854
"6942",400577.892118477
"6943",68714.3034591121
"6944",202974.030671193
"6945",185999.295649073
"6946",555085.769669528
"6947",211328.863148563
"6948",698531.965475893
"6949",503277.945476025
"6950",690813.792002808
"6951",408478.670896113
"6952",501713.240293486
"6953",424467.561712204
"6954",1147355.15316733
"6955",791917.307144813
"6956",500103.496501139
"6957",759756.114457223
"6958",752682.827267556
"6959",437512.107660781
"6960",320722.093978803
"6961",605093.590968107
"6962",910311.699336346
"6963",437413.986260067
"6964",545132.813544344
"6965",120621.537117492
"6966",737079.508072131
"6967",1430363.96685494
"6968",190123.235707042
"6969",494408.988777703
"6970",375329.064091289
"6971",65007.9173278158
"6972",488170.04781178
"6973",287414.771162082
"6974",263202.527316639
"6975",478582.452012342
"6976",406426.237324647
"6977",416564.496423883
"6978",93024.3048311769
"6979",645704.208729376
"6980",410711.409233906
"6981",354465.036429758
"6982",639633.258822931
"6983",883158.590326456
"6984",759401.427899387
"6985",910732.469663049
"6986",-7800.41813562782
"6987",357775.843645054
"6988",874991.867955686
"6989",236716.961340465
"6990",598101.417691398
"6991",795508.56831042
"6992",-4718.30367635735
"6993",943926.010942994
"6994",345061.037869675
"6995",153554.859462922
"6996",510675.328557843
"6997",122063.874893098
"6998",857464.908066991
"6999",233814.391320282
"7000",193773.55480745
"7001",261974.346111921
"7002",527381.325770922
"7003",142924.258117846
"7004",903919.597609778
"7005",331087.924601573
"7006",368597.245783005
"7007",359288.94389032
"7008",191027.903224694
"7009",223361.067775863
"7010",-89473.2783269895
"7011",336897.888938685
"7012",881230.82271023
"7013",570111.216794481
"7014",489315.092171887
"7015",691461.147399305
"7016",395585.358031154
"7017",585574.527437476
"7018",-84347.1299371907
"7019",67925.2523030993
"7020",649130.080053278
"7021",438366.023694025
"7022",871612.038274549
"7023",934209.95114607
"7024",717017.116791484
"7025",606011.021739204
"7026",436125.015762177
"7027",1187175.01782396
"7028",329617.737034113
"7029",673033.13745471
"7030",155880.626403485
"7031",160536.810080351
"7032",564897.627309149
"7033",434893.426981487
"7034",368034.640131241
"7035",561479.626472033
"7036",547622.214817676
"7037",149033.088604086
"7038",245390.97703126
"7039",1128254.74458822
"7040",435407.037196291
"7041",486862.221287682
"7042",436759.190979587
"7043",533331.854033163
"7044",364984.68701109
"7045",605088.852600081
"7046",617901.355356285
"7047",772361.859406077
"7048",534370.513830223
"7049",583037.987305273
"7050",1602854.99317151
"7051",182679.211750778
"7052",375915.057164008
"7053",801275.81789968
"7054",1241069.54062356
"7055",657001.208037804
"7056",697833.654576117
"7057",724203.202748012
"7058",263143.244974262
"7059",106877.762831234
"7060",522556.52274715
"7061",399988.485546128
"7062",615056.569314589
"7063",390129.407703775
"7064",1012590.76886133
"7065",1184016.88810656
"7066",480709.206626807
"7067",608153.785451344
"7068",332317.985599198
"7069",512800.25771629
"7070",369700.093938311
"7071",922162.809259989
"7072",228042.038619881
"7073",618648.437452437
"7074",749092.881929654
"7075",588292.314342843
"7076",151138.826632943
"7077",419598.500410673
"7078",379325.90353614
"7079",427430.615202887
"7080",320821.516618421
"7081",419799.977533652
"7082",527542.476775411
"7083",381867.053716368
"7084",817295.031657971
"7085",1005439.07316827
"7086",612601.350213322
"7087",325566.056048282
"7088",704749.541943273
"7089",921970.604670115
"7090",705823.335806984
"7091",389428.045212248
"7092",593048.336506117
"7093",544522.561425906
"7094",872604.860785585
"7095",719892.181650952
"7096",534709.181665585
"7097",247323.822045561
"7098",372940.889327808
"7099",448517.216000759
"7100",690578.546440414
"7101",388215.7793196
"7102",626043.365610539
"7103",625795.822157937
"7104",313273.107869678
"7105",657047.146253855
"7106",1055104.67564021
"7107",2175946.31136256
"7108",382024.62543428
"7109",643878.262542655
"7110",878970.092839891
"7111",1210000.30357982
"7112",202235.082543224
"7113",167074.196046597
"7114",538228.731361049
"7115",856546.526790343
"7116",388899.306922657
"7117",207339.140516397
"7118",626647.66082982
"7119",264144.233538914
"7120",635560.029735661
"7121",246170.988580883
"7122",374322.000790397
"7123",308422.480349973
"7124",1057880.82724547
"7125",331572.749694542
"7126",244974.942736659
"7127",479648.358492729
"7128",558619.900958796
"7129",749548.110019941
"7130",743811.256039776
"7131",428551.021847161
"7132",262819.557255296
"7133",698788.760922958
"7134",172678.557506551
"7135",599651.660448806
"7136",357441.921633169
"7137",493140.040011685
"7138",443988.468423564
"7139",270594.885661525
"7140",516244.09015399
"7141",538906.01222318
"7142",535446.535414939
"7143",681025.450506008
"7144",457516.974338266
"7145",132548.262641058
"7146",-5810.27545820818
"7147",614753.066573182
"7148",79843.7178911651
"7149",437186.746331616
"7150",567355.97803013
"7151",684089.59922478
"7152",667194.518649969
"7153",242472.089975822
"7154",232313.080308268
"7155",526266.595910945
"7156",386847.200490086
"7157",767284.970974024
"7158",329174.654354823
"7159",649475.447660331
"7160",218820.376347441
"7161",183045.593834563
"7162",12773.4628016516
"7163",1005886.01806253
"7164",468841.387211545
"7165",256019.84053052
"7166",509919.451924829
"7167",332388.966556721
"7168",861118.934859421
"7169",657765.157606579
"7170",398315.27729819
"7171",629952.860699472
"7172",658281.746458566
"7173",526010.470416515
"7174",510325.151479474
"7175",631011.620113691
"7176",1213071.74467455
"7177",674307.845479344
"7178",674067.017503855
"7179",1604769.67321311
"7180",423189.482260508
"7181",471428.378943527
"7182",576082.039004398
"7183",714887.704603738
"7184",397320.083429073
"7185",232755.988861975
"7186",485427.049757674
"7187",556525.820460853
"7188",670064.957676145
"7189",622862.547751617
"7190",575024.975995741
"7191",383161.687021609
"7192",628251.108229918
"7193",638473.555155515
"7194",534648.901975315
"7195",474893.806379862
"7196",519316.536504118
"7197",416267.413973619
"7198",483295.105787525
"7199",605013.622978056
"7200",294286.571670828
"7201",656273.32462977
"7202",792757.780147844
"7203",392002.111432365
"7204",187532.398316663
"7205",263186.000109327
"7206",394915.017245258
"7207",787655.666927213
"7208",503930.954086902
"7209",147677.022525386
"7210",500060.40523342
"7211",259108.791130939
"7212",267505.551076128
"7213",738418.961629948
"7214",484786.409426466
"7215",88450.6621136606
"7216",1017615.00297687
"7217",538643.71033696
"7218",117459.322374838
"7219",423482.965678348
"7220",264519.98962072
"7221",285808.419481385
"7222",507666.823193558
"7223",297217.06817343
"7224",353690.307916151
"7225",980179.197591932
"7226",258932.808315694
"7227",590266.617110543
"7228",318984.763828146
"7229",362203.011940257
"7230",515099.435369053
"7231",231297.277916339
"7232",427809.952115701
"7233",595925.463744359
"7234",629543.618340987
"7235",470008.465462885
"7236",918875.986350102
"7237",665379.519889086
"7238",521033.141097875
"7239",1216025.99508111
"7240",168254.484895006
"7241",846358.707839363
"7242",515984.534675676
"7243",264124.075096896
"7244",861646.021031451
"7245",355209.894710861
"7246",154238.920077942
"7247",291620.309999699
"7248",627337.351343233
"7249",130578.400935254
"7250",627177.071913432
"7251",162419.753757725
"7252",546194.36517793
"7253",412870.798109856
"7254",375458.138940044
"7255",37377.9927113891
"7256",436490.895138137
"7257",577800.836137933
"7258",1262252.01003502
"7259",615972.399323036
"7260",576303.034200868
"7261",270767.574357441
"7262",951410.626082356
"7263",1351128.40289573
"7264",370999.194431973
"7265",619428.743932715
"7266",404629.01826823
"7267",690239.891547963
"7268",445576.184426198
"7269",707305.632116333
"7270",553258.042141518
"7271",556546.891428514
"7272",555122.605172643
"7273",241381.297376609
"7274",822003.756811412
"7275",382465.18334636
"7276",562126.00826576
"7277",600128.090633703
"7278",338219.140282658
"7279",513002.517780448
"7280",629419.58421279
"7281",510156.327068968
"7282",440168.522092019
"7283",284824.640817573
"7284",821033.656223529
"7285",514335.579720884
"7286",653716.796248997
"7287",440748.753960104
"7288",410703.503149415
"7289",252072.328420596
"7290",596810.664437795
"7291",543370.070694736
"7292",552107.993847566
"7293",836794.838070747
"7294",323451.194890021
"7295",728223.201921101
"7296",408644.735531476
"7297",562000.806073704
"7298",600998.60525454
"7299",847971.655051849
"7300",630674.11432478
"7301",571966.034516067
"7302",600859.253042775
"7303",709792.168470545
"7304",338876.819837672
"7305",508892.501581647
"7306",533151.178299661
"7307",936575.518155808
"7308",156547.800234079
"7309",557975.879150047
"7310",862387.637052896
"7311",304983.381222861
"7312",358047.831274034
"7313",211499.677237438
"7314",668786.461779325
"7315",478468.872445249
"7316",456706.079520633
"7317",367486.182551595
"7318",874871.355198677
"7319",515484.794525475
"7320",277729.088071904
"7321",705219.905569211
"7322",956162.621362712
"7323",629928.828587175
"7324",528182.178542393
"7325",616507.692836986
"7326",310578.928293891
"7327",636697.218557244
"7328",327829.580459911
"7329",548322.715764747
"7330",452782.157821444
"7331",641373.253154663
"7332",723113.636008709
"7333",401981.973256962
"7334",261358.1482673
"7335",839874.936058485
"7336",249775.480370977
"7337",1028562.39604877
"7338",46159.1764198576
"7339",815709.51307
"7340",804069.648135489
"7341",801203.474306844
"7342",1324193.82859756
"7343",646093.387525386
"7344",921458.004204927
"7345",387355.267420757
"7346",740955.547502033
"7347",951525.403597167
"7348",278135.213749515
"7349",1907499.20460459
"7350",967155.253432224
"7351",1114937.76446302
"7352",231690.112395
"7353",919013.14414229
"7354",393056.919289091
"7355",413641.395553652
"7356",1735036.07061342
"7357",873334.893524904
"7358",505885.418150316
"7359",271952.803617659
"7360",316135.546178157
"7361",477329.86548766
"7362",624695.900659465
"7363",274773.863415908
"7364",700059.967610581
"7365",416825.754363064
"7366",514011.562588431
"7367",613177.868719742
"7368",467195.29820436
"7369",476287.497630286
"7370",279436.642502607
"7371",850219.012536037
"7372",262917.892699284
"7373",837737.214251411
"7374",1474881.25973539
"7375",835988.995739665
"7376",162046.822169873
"7377",895858.384476504
"7378",642132.267261878
"7379",281560.454403877
"7380",749833.155806216
"7381",349973.946184096
"7382",628789.510736645
"7383",789728.03146234
"7384",615059.635018939
"7385",460112.584690813
"7386",360687.649336378
"7387",136132.129465834
"7388",430772.943419854
"7389",537562.70583025
"7390",203763.999701233
"7391",867723.866994471
"7392",452378.29764851
"7393",262005.657008885
"7394",550784.64401912
"7395",443021.890795791
"7396",264310.565334991
"7397",1258849.77286761
"7398",640484.803596377
"7399",242844.167438252
"7400",168258.519502439
"7401",918661.780036019
"7402",779521.944369378
"7403",333359.651718702
"7404",414105.208646594
"7405",449548.33140259
"7406",20051.9851008216
"7407",320551.369589684
"7408",744208.925334009
"7409",609409.567150204
"7410",391500.431036657
"7411",368265.079545325
"7412",731397.454153296
"7413",534981.342957932
"7414",748524.467239324
"7415",312561.29277231
"7416",498369.507220188
"7417",518767.485939955
"7418",392560.125148206
"7419",355463.14031458
"7420",307946.336352193
"7421",682718.306052444
"7422",862561.352872073
"7423",-38955.1703874596
"7424",976149.974882169
"7425",911385.737947023
"7426",433069.155228992
"7427",598785.133604369
"7428",392952.768057762
"7429",1089652.89778054
"7430",612829.700670199
"7431",907122.026980535
"7432",790289.686858357
"7433",447328.586467987
"7434",1136785.95939636
"7435",158866.247075415
"7436",499861.573489096
"7437",1274596.24620284
"7438",896312.545406423
"7439",581640.012977357
"7440",416012.191089983
"7441",377632.220443845
"7442",686338.490018827
"7443",213969.418302965
"7444",897294.549233987
"7445",469437.264825818
"7446",698452.834609755
"7447",446583.856838721
"7448",466399.844321082
"7449",681246.152143061
"7450",703950.634728968
"7451",348064.784715021
"7452",456914.040184194
"7453",532961.081015482
"7454",914612.490415594
"7455",1027113.57502892
"7456",947243.190126978
"7457",319149.873468744
"7458",1997243.71137579
"7459",620104.223688332
"7460",399757.08457856
"7461",211279.98099093
"7462",455264.760984043
"7463",183294.740340464
"7464",332241.733658341
"7465",668040.929016086
"7466",268548.404824318
"7467",581903.638376786
"7468",699623.352519184
"7469",401480.143917064
"7470",988979.721680228
"7471",961295.057831068
"7472",1454137.77801992
"7473",1236282.39546235
"7474",421577.538630167
"7475",347481.714586198
"7476",444803.574240406
"7477",375259.041687087
"7478",375101.458237954
"7479",860495.067975792
"7480",1037119.36349585
"7481",335373.088401777
"7482",571183.233739488
"7483",500895.917768391
"7484",206091.495984764
"7485",438421.850839516
"7486",183259.249219102
"7487",407984.398077512
"7488",1078821.60271265
"7489",230502.38518627
"7490",640014.187954462
"7491",345336.190141093
"7492",446521.525861216
"7493",488818.38222895
"7494",974494.397294453
"7495",467284.327267394
"7496",689098.515449957
"7497",588348.797844601
"7498",288378.650106784
"7499",178461.073130982
"7500",670068.417411684
"7501",856265.811258006
"7502",259782.589138825
"7503",214846.483370913
"7504",496093.269526601
"7505",589280.637114268
"7506",482547.397615227
"7507",414469.961626293
"7508",368796.173801167
"7509",846091.510562219
"7510",691834.064455262
"7511",383819.193654133
"7512",733838.321314248
"7513",446485.866668281
"7514",597314.536863506
"7515",666741.491514349
"7516",389630.005996109
"7517",354266.566678463
"7518",1045490.77127938
"7519",527900.665300459
"7520",493963.485883861
"7521",502565.501141052
"7522",884964.241735162
"7523",503163.395897434
"7524",368708.429607818
"7525",851911.078484809
"7526",772417.663419102
"7527",428645.722648101
"7528",603129.674226435
"7529",1031181.21855308
"7530",380224.136537445
"7531",669269.810306106
"7532",486289.915448134
"7533",422461.258743146
"7534",643493.010116154
"7535",474720.197976156
"7536",525933.029372726
"7537",697853.53317051
"7538",377428.02408303
"7539",357549.932886298
"7540",517439.949114907
"7541",208358.750052759
"7542",719763.52015647
"7543",439367.009969048
"7544",828185.991939233
"7545",353272.514403468
"7546",655762.756089716
"7547",595869.072371419
"7548",733261.974560877
"7549",774404.821563761
"7550",59148.0972739517
"7551",149794.496218861
"7552",337873.223212915
"7553",294479.21975524
"7554",662183.689789847
"7555",429050.517973726
"7556",490045.435557641
"7557",644563.896265146
"7558",266993.547565648
"7559",1329832.29889023
"7560",611411.861114149
"7561",784091.706220236
"7562",284270.518089566
"7563",599347.238536535
"7564",194053.159495835
"7565",567221.575465272
"7566",331064.554483528
"7567",557041.433700193
"7568",353391.696277149
"7569",597927.86275996
"7570",585832.297661938
"7571",277466.772057678
"7572",282436.595857275
"7573",770606.680939372
"7574",551455.529590909
"7575",1117181.41043617
"7576",241375.485116892
"7577",570025.585985078
"7578",588652.365224528
"7579",913779.244312069
"7580",861352.295549713
"7581",249135.815340178
"7582",620946.192491816
"7583",445470.161119804
"7584",267892.939142823
"7585",689962.333403736
"7586",758891.215207857
