"","x"
"5714",387199.75
"5715",415432
"5716",427015.90625
"5717",245765.46875
"5718",244528.859375
"5719",379971.1875
"5720",1191398.125
"5721",644686.375
"5722",587729.3125
"5723",379615.4375
"5724",818045.4375
"5725",347723.15625
"5726",898922.9375
"5727",629710.3125
"5728",453845.0625
"5729",613136
"5730",885124.5
"5731",1185520.75
"5732",448797.875
"5733",399276.125
"5734",830942.6875
"5735",255577.546875
"5736",306785.78125
"5737",453515.59375
"5738",436450.25
"5739",307765.71875
"5740",1116526.25
"5741",457413.84375
"5742",445198.1875
"5743",716537.8125
"5744",463274.8125
"5745",725738.25
"5746",791611.8125
"5747",208524.921875
"5748",418176.4375
"5749",484431.90625
"5750",1398561.875
"5751",788519.0625
"5752",441163.15625
"5753",475133.53125
"5754",554140
"5755",2189173.5
"5756",744248.5
"5757",590061.1875
"5758",735503.3125
"5759",738187
"5760",557753
"5761",581943.125
"5762",374727.84375
"5763",363065.59375
"5764",358123.6875
"5765",610881.375
"5766",1149413.75
"5767",880289.625
"5768",428194.4375
"5769",282475.71875
"5770",536065
"5771",268608.53125
"5772",516340.625
"5773",409384.09375
"5774",546845.5625
"5775",553781.5625
"5776",467465.75
"5777",780422
"5778",495036.1875
"5779",658390.625
"5780",1001638.5
"5781",1789700.375
"5782",517011.53125
"5783",428391.21875
"5784",579959.4375
"5785",727268.5
"5786",765117.75
"5787",428007.125
"5788",530921.4375
"5789",484909.5625
"5790",230715.109375
"5791",406429
"5792",291018.28125
"5793",555117.75
"5794",337671.40625
"5795",790544
"5796",450310.8125
"5797",345955.3125
"5798",752153.1875
"5799",474540.25
"5800",519743.21875
"5801",292881.0625
"5802",341697.84375
"5803",291276.84375
"5804",328739.03125
"5805",359323.375
"5806",748408.1875
"5807",495501.34375
"5808",398458.53125
"5809",600946.875
"5810",314059.375
"5811",496641.59375
"5812",239100.203125
"5813",823192.375
"5814",397185.78125
"5815",412277.1875
"5816",697540.1875
"5817",604894.1875
"5818",331380.84375
"5819",941660.3125
"5820",571551.5
"5821",550076.375
"5822",374347.21875
"5823",809540.25
"5824",357914
"5825",345001.53125
"5826",316212.875
"5827",394523.65625
"5828",340839.40625
"5829",633440
"5830",660469.5
"5831",525023.125
"5832",515669.4375
"5833",498292.25
"5834",502217.28125
"5835",419801.90625
"5836",268928.125
"5837",443237.5625
"5838",665481.6875
"5839",453827.71875
"5840",208748.0625
"5841",1128973.875
"5842",566213.4375
"5843",771517.75
"5844",300441.34375
"5845",393420.5625
"5846",353353.40625
"5847",441742.53125
"5848",402717.625
"5849",282334.3125
"5850",1038019.25
"5851",666868.0625
"5852",438174.375
"5853",468016.21875
"5854",265084.1875
"5855",897528.5625
"5856",909949.5625
"5857",490091.53125
"5858",380825.78125
"5859",964093.5625
"5860",613019.125
"5861",610740.4375
"5862",940819.125
"5863",797768.6875
"5864",438461.9375
"5865",4109203
"5866",365036.3125
"5867",661775.5625
"5868",406048.8125
"5869",230513.9375
"5870",315162.5
"5871",424086.53125
"5872",630294.75
"5873",425600.5625
"5874",371755.9375
"5875",806463.625
"5876",600736.5
"5877",372834
"5878",571652.6875
"5879",1103217.75
"5880",539837.25
"5881",565160.4375
"5882",406060.625
"5883",588683.8125
"5884",388577.59375
"5885",753752.3125
"5886",474295.90625
"5887",333858.09375
"5888",302122.34375
"5889",1307454
"5890",432108
"5891",284301.875
"5892",653704.375
"5893",345720.5625
"5894",788387.875
"5895",444683.21875
"5896",448045.59375
"5897",388766.5
"5898",357408.84375
"5899",290304.21875
"5900",906591.4375
"5901",376131.9375
"5902",427388.1875
"5903",518806.625
"5904",701503.5625
"5905",551545.0625
"5906",420330.5
"5907",596979.375
"5908",717271
"5909",796997.6875
"5910",542873.8125
"5911",351706.25
"5912",380748.65625
"5913",438308.40625
"5914",317555.21875
"5915",322514.6875
"5916",382981.28125
"5917",407006.625
"5918",286220.875
"5919",1452625
"5920",196382.84375
"5921",358598.65625
"5922",339351.875
"5923",333723.3125
"5924",520398.5
"5925",289584.375
"5926",600021.75
"5927",315430.1875
"5928",934226.1875
"5929",291429.375
"5930",520560.4375
"5931",352471.09375
"5932",306513.25
"5933",684139.875
"5934",573899.1875
"5935",586240.8125
"5936",501868.0625
"5937",305694.5625
"5938",441176.3125
"5939",316868.3125
"5940",567971.5625
"5941",655135.375
"5942",333656.3125
"5943",469613.75
"5944",272820.5625
"5945",311573.0625
"5946",290222.875
"5947",427846.53125
"5948",438834.125
"5949",788940.8125
"5950",397350.28125
"5951",327614.40625
"5952",707190
"5953",816437.75
"5954",816900.1875
"5955",938453.375
"5956",523564.1875
"5957",1644410.5
"5958",488892.125
"5959",575194.8125
"5960",833846.25
"5961",385569.8125
"5962",357534.5625
"5963",733334.5625
"5964",716142.125
"5965",306773.96875
"5966",435043.21875
"5967",747687.75
"5968",1151258.75
"5969",598526.0625
"5970",277720.59375
"5971",283910.28125
"5972",237346.390625
"5973",568119.6875
"5974",413762.75
"5975",1046021.125
"5976",769902.6875
"5977",392544.53125
"5978",1309978.625
"5979",453773.96875
"5980",449498.21875
"5981",259283.328125
"5982",371404.0625
"5983",540769.3125
"5984",247143.8125
"5985",547429.25
"5986",939457.5
"5987",283551.59375
"5988",839937
"5989",473327.46875
"5990",284111.75
"5991",363855.25
"5992",657228.5625
"5993",406349.53125
"5994",272500.6875
"5995",276075.28125
"5996",522517.46875
"5997",546725.4375
"5998",293917.90625
"5999",384588.59375
"6000",492553.71875
"6001",837674
"6002",508999.375
"6003",750763.1875
"6004",821776.125
"6005",422647.6875
"6006",566584.0625
"6007",491583.03125
"6008",1041930.6875
"6009",336927.65625
"6010",322399.78125
"6011",1172796.5
"6012",903142.9375
"6013",436499.15625
"6014",351073.1875
"6015",423132.65625
"6016",346605.40625
"6017",488201.03125
"6018",545362
"6019",295067.65625
"6020",295116.71875
"6021",1286388.5
"6022",822819.125
"6023",388871.125
"6024",572431.0625
"6025",543190.625
"6026",415405.15625
"6027",343153.8125
"6028",315651.3125
"6029",582283.375
"6030",284695.15625
"6031",567347.625
"6032",346964.3125
"6033",293750.53125
"6034",387832.03125
"6035",630446.625
"6036",505933.53125
"6037",501899.71875
"6038",636334.1875
"6039",565594.125
"6040",962352.75
"6041",692740.1875
"6042",439345.6875
"6043",323959.65625
"6044",388611.03125
"6045",1541555.875
"6046",587610
"6047",507557.75
"6048",619017.3125
"6049",310519.03125
"6050",479736.28125
"6051",533461.125
"6052",369570.1875
"6053",282136.25
"6054",350269.875
"6055",315034.1875
"6056",608326.125
"6057",340003.5
"6058",293360.4375
"6059",383217.375
"6060",690959.375
"6061",484315.375
"6062",648291.5
"6063",280651.40625
"6064",529820.6875
"6065",317341.96875
"6066",997059.25
"6067",733486.5625
"6068",402801.28125
"6069",349062.8125
"6070",1447693.5
"6071",478018.71875
"6072",683353.9375
"6073",556078.75
"6074",725213.0625
"6075",323712.90625
"6076",394544.5
"6077",422635.71875
"6078",461417.1875
"6079",450251.90625
"6080",907806.125
"6081",503444.90625
"6082",422867.59375
"6083",497320.84375
"6084",477920.25
"6085",389065.90625
"6086",710063.25
"6087",934452.75
"6088",788306.6875
"6089",593475.1875
"6090",396051.15625
"6091",440469.875
"6092",464255.65625
"6093",512719.28125
"6094",1103590.25
"6095",777073.5625
"6096",433628.75
"6097",384112.53125
"6098",1089564.875
"6099",556475.3125
"6100",1670035.5
"6101",335539.15625
"6102",412237.84375
"6103",334784.5
"6104",470720.84375
"6105",283454.375
"6106",488963.6875
"6107",464135.34375
"6108",295022.8125
"6109",1118708.25
"6110",541671.25
"6111",643307.5
"6112",467261.3125
"6113",326934.5
"6114",504464.6875
"6115",421887.21875
"6116",978912.5625
"6117",568340.625
"6118",1524830.625
"6119",415931.4375
"6120",506145.90625
"6121",608722.8125
"6122",332855.90625
"6123",466809.28125
"6124",1160868.875
"6125",393005.9375
"6126",701178.1875
"6127",772374.75
"6128",486632.96875
"6129",438098.9375
"6130",499437.125
"6131",473435.03125
"6132",478163.78125
"6133",400456.59375
"6134",617845.3125
"6135",525734.375
"6136",617810.5
"6137",250328.4375
"6138",483722.15625
"6139",582180.875
"6140",686160.375
"6141",310650.71875
"6142",382114.34375
"6143",711969.8125
"6144",760338.625
"6145",283654.875
"6146",314038.8125
"6147",478758.59375
"6148",629704.375
"6149",766825.3125
"6150",410261.15625
"6151",382181.84375
"6152",1426637.625
"6153",437835.75
"6154",377813.6875
"6155",677900.4375
"6156",357776.09375
"6157",512755.46875
"6158",522022.0625
"6159",479778.75
"6160",484885.625
"6161",504646.40625
"6162",504799.78125
"6163",460049.6875
"6164",370366.09375
"6165",587149.9375
"6166",533218.5
"6167",997234.3125
"6168",882748.75
"6169",390755.78125
"6170",368358.15625
"6171",439263.3125
"6172",289305.78125
"6173",455997.78125
"6174",893101.4375
"6175",425796.1875
"6176",723612.8125
"6177",361972.625
"6178",302121.125
"6179",762355.3125
"6180",453557.71875
"6181",341446.3125
"6182",259012.5
"6183",363171.59375
"6184",966087.5
"6185",945551.0625
"6186",262055.828125
"6187",564459.5
"6188",777774.5
"6189",1018159.5
"6190",753937.9375
"6191",327408.5
"6192",472702.8125
"6193",1302674
"6194",738663.25
"6195",473788.53125
"6196",1154081.75
"6197",476233.71875
"6198",1028664.4375
"6199",397534.4375
"6200",313610.96875
"6201",539896.875
"6202",782328.75
"6203",1792112.875
"6204",588425.375
"6205",383072.15625
"6206",530462.6875
"6207",516231.75
"6208",829397.875
"6209",584874.625
"6210",362259.71875
"6211",479152.6875
"6212",222914.859375
"6213",689220.5625
"6214",516410.875
"6215",817468.9375
"6216",781820.375
"6217",468901.3125
"6218",418871.03125
"6219",347108.65625
"6220",581670.0625
"6221",824415.8125
"6222",493500.34375
"6223",713571.75
"6224",543080.375
"6225",756895.0625
"6226",569256.6875
"6227",294676.8125
"6228",686087.1875
"6229",589998.25
"6230",762192.4375
"6231",735826.125
"6232",248025.109375
"6233",236785.328125
"6234",228273.796875
"6235",974051
"6236",725398
"6237",429184.9375
"6238",384831.375
"6239",615370.9375
"6240",556507.875
"6241",1100513.125
"6242",472537.78125
"6243",1425277.25
"6244",1123581.375
"6245",461161
"6246",448659.71875
"6247",523984.0625
"6248",805793.3125
"6249",340201.375
"6250",864512.625
"6251",424883.03125
"6252",280651.59375
"6253",852153.3125
"6254",456603.625
"6255",277898.625
"6256",627723.25
"6257",217505.40625
"6258",435011.1875
"6259",705846.8125
"6260",360031.21875
"6261",614775.1875
"6262",581751.6875
"6263",433977.03125
"6264",357159.4375
"6265",240099.25
"6266",489387.25
"6267",2288812.25
"6268",902908.0625
"6269",316013.03125
"6270",452113.1875
"6271",737536.9375
"6272",402602.28125
"6273",410261.28125
"6274",220403.09375
"6275",308059.875
"6276",550295.3125
"6277",364542.21875
"6278",572835.3125
"6279",283764.53125
"6280",247392.953125
"6281",1211181.875
"6282",461666.5625
"6283",461376.1875
"6284",376319.53125
"6285",445254.625
"6286",324485.53125
"6287",620284.1875
"6288",521301.125
"6289",419060.21875
"6290",357857.0625
"6291",471504.21875
"6292",387306.3125
"6293",440460.375
"6294",719739.875
"6295",754358.3125
"6296",518453.1875
"6297",315220.25
"6298",998593.25
"6299",375516.125
"6300",669217.875
"6301",579468.9375
"6302",381015.34375
"6303",1567676
"6304",371940.03125
"6305",494941.5
"6306",756906.8125
"6307",545652.6875
"6308",342703.125
"6309",416450.09375
"6310",509089
"6311",919683.4375
"6312",867677.4375
"6313",584991.875
"6314",473755.8125
"6315",327193.65625
"6316",612065.0625
"6317",196785.765625
"6318",343451.125
"6319",510404.625
"6320",764295.625
"6321",270660.71875
"6322",502018.6875
"6323",229164.90625
"6324",562240.5
"6325",486831.6875
"6326",598667.9375
"6327",551670.9375
"6328",745272.8125
"6329",989057.125
"6330",439290.03125
"6331",451414.875
"6332",734057.125
"6333",394532.8125
"6334",669460.625
"6335",490020.71875
"6336",843291.875
"6337",608599.5625
"6338",673145
"6339",366580.875
"6340",556806.3125
"6341",522901.8125
"6342",372538.25
"6343",374519.90625
"6344",586028.125
"6345",462927.09375
"6346",500026.75
"6347",385490.90625
"6348",486537.71875
"6349",437806.71875
"6350",587533.1875
"6351",612293.375
"6352",391815.65625
"6353",390336.03125
"6354",561873.6875
"6355",544335.3125
"6356",533238.375
"6357",403636.65625
"6358",451709.65625
"6359",358443.4375
"6360",386772.9375
"6361",701999.4375
"6362",456305.5625
"6363",355125.1875
"6364",395112.75
"6365",477727.125
"6366",461777.09375
"6367",331360.84375
"6368",303016.8125
"6369",561083.125
"6370",273210.6875
"6371",655955.25
"6372",837912.5
"6373",614229.3125
"6374",477097.9375
"6375",450675.09375
"6376",378903.625
"6377",342246.09375
"6378",546798.6875
"6379",601206.8125
"6380",669085.6875
"6381",1096767.25
"6382",288297.59375
"6383",450350.3125
"6384",606708.4375
"6385",550858.3125
"6386",960378.4375
"6387",1112773.75
"6388",467452.1875
"6389",414256.03125
"6390",359509.78125
"6391",268437.90625
"6392",592960.625
"6393",276647.71875
"6394",511679.25
"6395",497350.46875
"6396",590589.0625
"6397",544463.375
"6398",931887.25
"6399",379092.0625
"6400",289202.71875
"6401",1012143.8125
"6402",696178
"6403",413383.21875
"6404",750267.5
"6405",539153.375
"6406",927430
"6407",366172.5
"6408",791347.5625
"6409",462122.4375
"6410",682423.5
"6411",428074.53125
"6412",697606.75
"6413",1249226.75
"6414",470963.5
"6415",390342.84375
"6416",337515.53125
"6417",1050470.625
"6418",1376822.125
"6419",437350.0625
"6420",689776.3125
"6421",1052643.375
"6422",472738
"6423",957360.125
"6424",304911.0625
"6425",745854.125
"6426",412376.78125
"6427",396415.03125
"6428",583987.875
"6429",338905.71875
"6430",544078.25
"6431",997098.0625
"6432",292750.28125
"6433",509372.28125
"6434",551639.25
"6435",310979.125
"6436",506172.5625
"6437",300780.53125
"6438",953337.8125
"6439",523685.28125
"6440",812019.625
"6441",556625.6875
"6442",363480.09375
"6443",810319.75
"6444",580211
"6445",399747.625
"6446",464709.78125
"6447",620315.25
"6448",353575.6875
"6449",1357236.25
"6450",370133.65625
"6451",435665.9375
"6452",293367
"6453",1491372
"6454",517412.03125
"6455",509067.59375
"6456",352452.71875
"6457",574170.75
"6458",572663.5625
"6459",228800
"6460",341671.78125
"6461",307026.65625
"6462",490994.5625
"6463",748200.25
"6464",263826.53125
"6465",794952.5625
"6466",345457.25
"6467",408026.65625
"6468",1014326.5625
"6469",520633.125
"6470",760159
"6471",634703.125
"6472",941102.875
"6473",439587.34375
"6474",458007.28125
"6475",504646.40625
"6476",303534.25
"6477",1929545.375
"6478",311506.15625
"6479",365653.21875
"6480",467366.90625
"6481",255291.03125
"6482",411927.03125
"6483",529738.9375
"6484",358613.5625
"6485",341534.15625
"6486",327411.125
"6487",886227.8125
"6488",452559.3125
"6489",269605.75
"6490",706043.1875
"6491",611684.9375
"6492",578226.4375
"6493",390094.21875
"6494",906051.25
"6495",706475.75
"6496",1655218.5
"6497",1709993.5
"6498",674900.4375
"6499",307512.65625
"6500",865713
"6501",326120.8125
"6502",349716.25
"6503",706925.5
"6504",303707.8125
"6505",852760.6875
"6506",299826.53125
"6507",802674
"6508",509139.15625
"6509",691545.875
"6510",310025.40625
"6511",294757.34375
"6512",301192.59375
"6513",537667.6875
"6514",274749.75
"6515",554868.25
"6516",570526.8125
"6517",651896
"6518",583203.8125
"6519",382696.0625
"6520",836126.0625
"6521",232223.15625
"6522",314558.96875
"6523",1294964.5
"6524",372056.8125
"6525",515824.4375
"6526",221416.484375
"6527",414011.125
"6528",608153.25
"6529",989769.875
"6530",235094.6875
"6531",1530716.5
"6532",349224.46875
"6533",830744.875
"6534",453920.59375
"6535",1287097.375
"6536",1479901.375
"6537",395512.15625
"6538",484256.34375
"6539",462701.90625
"6540",569523.1875
"6541",286554.25
"6542",1023599.4375
"6543",483420.6875
"6544",616254.1875
"6545",381616.53125
"6546",1115675
"6547",846114.0625
"6548",200591.546875
"6549",585104.8125
"6550",549597.625
"6551",671859.125
"6552",557577.3125
"6553",965109.8125
"6554",1069569.125
"6555",544180.1875
"6556",344658.59375
"6557",461889.875
"6558",450170.4375
"6559",699674.6875
"6560",882595.9375
"6561",384800.5625
"6562",629325.25
"6563",454416.8125
"6564",259051.59375
"6565",691887
"6566",828636.5
"6567",637073
"6568",249981.15625
"6569",419681.46875
"6570",345976
"6571",453365.0625
"6572",375362.21875
"6573",376214.8125
"6574",354665.8125
"6575",518847.09375
"6576",324939.3125
"6577",434604.28125
"6578",828686.8125
"6579",391003.75
"6580",331377.0625
"6581",474011
"6582",463581.28125
"6583",430070.875
"6584",1034227.1875
"6585",865754.3125
"6586",346801.8125
"6587",1031810.4375
"6588",479797.34375
"6589",2871467
"6590",439987.9375
"6591",481337.84375
"6592",469261.1875
"6593",1198484.875
"6594",354315.15625
"6595",315160.25
"6596",550151.0625
"6597",525780.75
"6598",627621.75
"6599",660337.625
"6600",1217136.625
"6601",287090.09375
"6602",343728.3125
"6603",493902.90625
"6604",418854.6875
"6605",736434.75
"6606",491069.25
"6607",801850.4375
"6608",403491.78125
"6609",774217.5
"6610",753239
"6611",480010.78125
"6612",248780.234375
"6613",681890.6875
"6614",554028.9375
"6615",707211
"6616",319293.40625
"6617",654569.625
"6618",777702.6875
"6619",925618.6875
"6620",306773.53125
"6621",401009.3125
"6622",484124.125
"6623",286064.28125
"6624",487123.625
"6625",344572.90625
"6626",334526.625
"6627",248253.796875
"6628",888446.9375
"6629",522665.40625
"6630",307109.5625
"6631",341701.34375
"6632",975448.0625
"6633",1476617.375
"6634",411770.34375
"6635",474119.21875
"6636",575441.75
"6637",940985.75
"6638",392045.71875
"6639",528464.1875
"6640",508742.125
"6641",706092.5625
"6642",426470
"6643",197984.265625
"6644",500235.46875
"6645",540141.0625
"6646",605676.6875
"6647",672389.5
"6648",633682.1875
"6649",685193.625
"6650",822275.9375
"6651",435424.59375
"6652",1088946.5
"6653",469468.4375
"6654",1269144.5
"6655",321709.90625
"6656",319241.9375
"6657",423471.75
"6658",488975.75
"6659",339459.5625
"6660",926455.25
"6661",300090.40625
"6662",312211.09375
"6663",308403.0625
"6664",578228.6875
"6665",267704.15625
"6666",370045.3125
"6667",619313.5
"6668",416343.09375
"6669",821758.5625
"6670",454728.40625
"6671",628602
"6672",598982.4375
"6673",528915.9375
"6674",380401.75
"6675",366635.15625
"6676",689397.625
"6677",613625.25
"6678",339120.8125
"6679",295365.84375
"6680",266868.8125
"6681",621600.3125
"6682",336998.34375
"6683",503825.65625
"6684",368557.5
"6685",268799.375
"6686",641616
"6687",512378.75
"6688",384107.9375
"6689",311996.8125
"6690",397953.6875
"6691",994052
"6692",302392.1875
"6693",538305.9375
"6694",244359.703125
"6695",442521.375
"6696",369524.53125
"6697",502530.5625
"6698",852688.125
"6699",402580.59375
"6700",405674.65625
"6701",1624782.5
"6702",610852.5625
"6703",707650.3125
"6704",394534.3125
"6705",597877.75
"6706",501332.59375
"6707",475606.875
"6708",300850.65625
"6709",577829.9375
"6710",473320.71875
"6711",481363.65625
"6712",2170004.25
"6713",667927.1875
"6714",832839.125
"6715",488820.34375
"6716",256507.484375
"6717",3133823.75
"6718",432532.6875
"6719",845505.5625
"6720",494965.1875
"6721",381309.15625
"6722",590167.125
"6723",923887.25
"6724",431032.90625
"6725",360325.625
"6726",366253.46875
"6727",585091.5
"6728",334685.5625
"6729",275846.25
"6730",581120
"6731",815536.8125
"6732",311593.4375
"6733",1582501.875
"6734",616343.9375
"6735",455783.40625
"6736",419620.875
"6737",796231.9375
"6738",367991.28125
"6739",1197099
"6740",526852.125
"6741",393663.875
"6742",561300.625
"6743",345992.375
"6744",589707
"6745",1045814.75
"6746",547824
"6747",592320.125
"6748",634327.5
"6749",651430.5625
"6750",481294.4375
"6751",505957.59375
"6752",379622.125
"6753",209172.4375
"6754",328934
"6755",828451.75
"6756",294807.5
"6757",447997.375
"6758",344310.25
"6759",529704.5
"6760",675963.625
"6761",316631.3125
"6762",550198.3125
"6763",934232.4375
"6764",594574.125
"6765",1013182.75
"6766",358406.46875
"6767",291458.0625
"6768",458006.71875
"6769",1038831.5
"6770",1144375
"6771",484452.375
"6772",565753.8125
"6773",1247483.875
"6774",704182.75
"6775",323752.625
"6776",672256.0625
"6777",393160.3125
"6778",432958.8125
"6779",461556.9375
"6780",386663.53125
"6781",448130.9375
"6782",326836.03125
"6783",1126454.5
"6784",374966.96875
"6785",276838.125
"6786",376914.9375
"6787",454871.9375
"6788",349404.625
"6789",756842.625
"6790",232165.25
"6791",978666.8125
"6792",404732.65625
"6793",463386.59375
"6794",395907.40625
"6795",227289.390625
"6796",561863.5
"6797",609139.5
"6798",587253.8125
"6799",485827.375
"6800",541760.0625
"6801",524435.5
"6802",785604.0625
"6803",510983.3125
"6804",512625.875
"6805",568115.5625
"6806",1132164.75
"6807",290769.71875
"6808",365135.25
"6809",938618.375
"6810",909336.1875
"6811",853397.1875
"6812",578120.3125
"6813",512178.40625
"6814",218360.859375
"6815",336037.625
"6816",284255
"6817",793049.75
"6818",989306.8125
"6819",632408.0625
"6820",641866.9375
"6821",385053.5625
"6822",401347.6875
"6823",758530.8125
"6824",344234
"6825",302378.65625
"6826",511624.96875
"6827",489245.4375
"6828",515867.46875
"6829",876216.6875
"6830",459518.6875
"6831",413448.0625
"6832",589605.4375
"6833",348323.96875
"6834",305397.40625
"6835",377314.5
"6836",653482.1875
"6837",468120.53125
"6838",356089.9375
"6839",1098782.5
"6840",404559.09375
"6841",484348.84375
"6842",330797.125
"6843",326998.71875
"6844",447787.65625
"6845",436504.1875
"6846",431485.28125
"6847",229038.625
"6848",426107.28125
"6849",436401.53125
"6850",787628.875
"6851",225049.09375
"6852",385666.6875
"6853",281588.8125
"6854",1144718.375
"6855",424359.75
"6856",341380.6875
"6857",312202.28125
"6858",631256
"6859",380391.8125
"6860",796404.1875
"6861",624173.25
"6862",353070.375
"6863",973638.75
"6864",291773.25
"6865",736382.4375
"6866",346224.15625
"6867",927464.8125
"6868",459381.96875
"6869",338766.5
"6870",438134.875
"6871",779266.6875
"6872",500389.90625
"6873",314338.78125
"6874",354322.625
"6875",343927.3125
"6876",483252.59375
"6877",281711.65625
"6878",502373.15625
"6879",794736.75
"6880",862639.9375
"6881",454227.65625
"6882",362857.6875
"6883",698933.75
"6884",532527.75
"6885",447730.4375
"6886",1487698.5
"6887",531439.25
"6888",1787248.125
"6889",321969.125
"6890",539076
"6891",469888.625
"6892",559180.4375
"6893",1479831.125
"6894",633744.75
"6895",1069146
"6896",317693.03125
"6897",386937.9375
"6898",321609.78125
"6899",303577.53125
"6900",875034.1875
"6901",740393.0625
"6902",406267.59375
"6903",885766.125
"6904",442896.25
"6905",333248.375
"6906",323044.40625
"6907",322772.09375
"6908",682660.5625
"6909",471116.125
"6910",710020.9375
"6911",686062.0625
"6912",251432.9375
"6913",1294778.375
"6914",486207.71875
"6915",904082.625
"6916",341940.28125
"6917",336121.375
"6918",302299.125
"6919",411082.46875
"6920",464445.03125
"6921",492458.6875
"6922",460033.5625
"6923",683947.5625
"6924",456802.15625
"6925",847127.3125
"6926",594272.6875
"6927",404815.625
"6928",655831.6875
"6929",448333.4375
"6930",925318.4375
"6931",698161.375
"6932",416310.46875
"6933",802507.1875
"6934",620772
"6935",852058.9375
"6936",650380.625
"6937",468544.84375
"6938",324588.1875
"6939",455819.1875
"6940",321891
"6941",969339.75
"6942",479933.15625
"6943",388438.71875
"6944",297631.8125
"6945",327718.0625
"6946",533449.9375
"6947",321960.71875
"6948",441384.9375
"6949",497538.59375
"6950",606772.625
"6951",295849.65625
"6952",584147.875
"6953",617342.125
"6954",1309807.875
"6955",897625.625
"6956",511145.59375
"6957",521679.9375
"6958",654216.4375
"6959",431552.84375
"6960",361447
"6961",715032
"6962",684696.3125
"6963",453345.59375
"6964",663759.125
"6965",211970.40625
"6966",614713.3125
"6967",1210764.25
"6968",277456.9375
"6969",379615.4375
"6970",405915.75
"6971",302479.90625
"6972",354829.90625
"6973",299042.34375
"6974",372936.09375
"6975",544314.75
"6976",478030.75
"6977",290638.90625
"6978",230519.390625
"6979",534479.875
"6980",351198.5625
"6981",429216.09375
"6982",550645.75
"6983",755766.1875
"6984",483162.78125
"6985",860031.625
"6986",280897.3125
"6987",406361.15625
"6988",914354.125
"6989",387508.09375
"6990",452009.09375
"6991",839259.375
"6992",222918.984375
"6993",698972.125
"6994",363501.03125
"6995",325913.03125
"6996",343353.78125
"6997",299806.96875
"6998",809956.5625
"6999",471118.5
"7000",285853.96875
"7001",374902.84375
"7002",412818.40625
"7003",300034.125
"7004",669393.9375
"7005",540274.5625
"7006",407702.3125
"7007",433441.90625
"7008",310337.4375
"7009",406726
"7010",230280.46875
"7011",353573.40625
"7012",594694.4375
"7013",526953.3125
"7014",444518
"7015",568403.0625
"7016",404583.625
"7017",386989.84375
"7018",315491.1875
"7019",249093.625
"7020",543691.75
"7021",348788.6875
"7022",597693.8125
"7023",1148386.125
"7024",733030.0625
"7025",345081.875
"7026",456570.21875
"7027",1731952.75
"7028",380227.625
"7029",651297.375
"7030",325036
"7031",401552.25
"7032",649032.0625
"7033",411071.4375
"7034",340135.03125
"7035",635960.8125
"7036",340780.96875
"7037",358128.40625
"7038",367945.59375
"7039",1173513.25
"7040",681151.9375
"7041",437548.875
"7042",313218.71875
"7043",618168.0625
"7044",438527.375
"7045",710032.9375
"7046",478556.40625
"7047",869378.125
"7048",639943.0625
"7049",503707.78125
"7050",803383.4375
"7051",364512.1875
"7052",385486.84375
"7053",727985.875
"7054",1315545.75
"7055",471723.125
"7056",714120.5
"7057",822444.5
"7058",332219.0625
"7059",231261.921875
"7060",397443.03125
"7061",350280.40625
"7062",624974.5625
"7063",413037.9375
"7064",805987.875
"7065",1939620.625
"7066",400869.875
"7067",610384.5
"7068",405942
"7069",497697.5
"7070",293748.09375
"7071",975049
"7072",296758.125
"7073",737122.6875
"7074",666784.25
"7075",512396.96875
"7076",332825.90625
"7077",463683.8125
"7078",404374.09375
"7079",441101.625
"7080",331308.15625
"7081",312317.03125
"7082",611561.4375
"7083",271221.40625
"7084",730150.125
"7085",1485150.75
"7086",539607.75
"7087",385942.125
"7088",393869.0625
"7089",1321960
"7090",675163.1875
"7091",670874.4375
"7092",632645.625
"7093",456574.71875
"7094",979441.0625
"7095",786325.1875
"7096",491650.15625
"7097",235426.84375
"7098",593520.75
"7099",444488.59375
"7100",830112.625
"7101",400353.375
"7102",698298.625
"7103",758189.5625
"7104",434617.5625
"7105",854433.5
"7106",1419075.75
"7107",2187085.25
"7108",420615.125
"7109",645997.375
"7110",773161.875
"7111",1261438.625
"7112",245364.671875
"7113",387895
"7114",539091.3125
"7115",862657.4375
"7116",263202.09375
"7117",326249.03125
"7118",376935.9375
"7119",459377.9375
"7120",687562.6875
"7121",325639.46875
"7122",430602.84375
"7123",339826.4375
"7124",1097571.25
"7125",401375.5625
"7126",363236.4375
"7127",382382.25
"7128",372217.53125
"7129",604398.375
"7130",500605.8125
"7131",489301.28125
"7132",353326.0625
"7133",664153.3125
"7134",399957.25
"7135",597588.4375
"7136",434742.28125
"7137",374263.9375
"7138",392028.71875
"7139",352293.875
"7140",499126.84375
"7141",475672.34375
"7142",533352.125
"7143",815407.125
"7144",540038
"7145",277879.75
"7146",282116.1875
"7147",576811.625
"7148",347685.75
"7149",365590.9375
"7150",508227.8125
"7151",481997
"7152",458728.46875
"7153",285969.46875
"7154",358603.84375
"7155",466075.375
"7156",334562.15625
"7157",608557.125
"7158",536664
"7159",672240.875
"7160",236960.734375
"7161",321505.3125
"7162",279757
"7163",1336788.5
"7164",721633.75
"7165",316162.53125
"7166",560289.0625
"7167",419508.5625
"7168",951030.25
"7169",470606
"7170",452023.09375
"7171",674063.125
"7172",559908.3125
"7173",348668.4375
